climate,policy,metric,country,delta_median,delta_lo,delta_hi,cost_median,per_dollar_median,per_dollar_lo,per_dollar_hi,share_finite
baseline,both,p_below_theta,Mali,-0.19122261554002762,-0.19217707216739655,-0.19054429233074188,3.9380764961242676,-0.04855736442098648,-0.048799730618877324,-0.04838511707892664,1.0
baseline,both,p_below_theta,Nigeria,-0.24246574193239212,-0.24284635484218597,-0.24215909838676453,4.022350311279297,-0.060279618424203485,-0.06037424292986291,-0.060203383506332774,1.0
baseline,both,p_below_theta,Tanzania,-0.2250775322318077,-0.22556263208389282,-0.2246178388595581,0.6917673349380493,-0.3253659443922202,-0.326067191513304,-0.32470142418573955,1.0
baseline,both,p_below_theta,Uganda,-0.3495013564825058,-0.3496533930301666,-0.3493214547634125,2.1309547424316406,-0.16401162799153982,-0.16408297467227098,-0.16392720493200172,1.0
baseline,both,switch_share,Ethiopia,0.12184229493141174,0.12035604566335678,0.12382582575082779,0.9719924926757812,0.12535312345468247,0.12382404861176521,0.12739380878338866,1.0
baseline,both,switch_share,Malawi,0.05897049978375435,0.05467623472213745,0.063292495906353,0.6423821449279785,0.09179971804846149,0.08511481079267473,0.09852779440725133,1.0
baseline,both,switch_share,Mali,0.13089009374380112,0.12736836075782776,0.13467100262641907,3.9380764961242676,0.03323706227459499,0.03234278482989849,0.034197152533466044,1.0
baseline,both,switch_share,Nigeria,0.15018948167562485,0.1479816436767578,0.1527967005968094,4.022350311279297,0.03733873731844542,0.03678984479839914,0.0379869202760246,1.0
baseline,both,switch_share,Tanzania,0.09856018796563148,0.09526990354061127,0.1015777736902237,0.6917673349380493,0.14247592071466914,0.13771957525161707,0.14683806037086214,1.0
baseline,both,switch_share,Uganda,0.07317564263939857,0.07241731137037277,0.07426884770393372,2.1309547424316406,0.034339369664837444,0.033983505106137124,0.034852381528847134,1.0
baseline,both,cv_log,Ethiopia,1.2135944962501526,1.131596565246582,1.2631571292877197,0.9719924926757812,1.2485636518747891,1.1642029889875276,1.2995544089135878,1.0
baseline,both,cv_log,Mali,0.8063443005084991,0.7575044631958008,0.8628619909286499,3.9380764961242676,0.20475587543870166,0.19235392302341336,0.21910747335097525,1.0
baseline,both,cv_log,Nigeria,0.7254335284233093,0.6983784437179565,0.7493343949317932,4.022350311279297,0.18035065876512066,0.1736244706880936,0.1862926739201563,1.0
baseline,both,cv_log,Tanzania,7.514345645904541,1.0995025634765625,28.41436195373535,0.6917673349380493,10.862533205008129,1.589410930446763,41.07502699051261,1.0
baseline,both,cv_log,Uganda,1.2866589426994324,1.2264851331710815,1.3295228481292725,2.1309547424316406,0.6037945889133342,0.5755566313771332,0.6239094719637963,1.0
baseline,both,cv_pct,Ethiopia,2.3655606308009465,2.1006028652547992,2.536569287057543,0.9719924926757812,2.43372314974248,2.1611307505802704,2.6096593401402366,1.0
baseline,both,cv_pct,Mali,1.239705321833296,1.1329467262314439,1.3699337257290742,3.9380764961242676,0.3147997056566513,0.28769038065828706,0.34786874431650083,1.0
baseline,both,cv_pct,Nigeria,1.0656264245991935,1.0104899402125067,1.115591399515568,4.022350311279297,0.2649263097773983,0.2512187805669077,0.27734814553254494,1.0
baseline,both,cv_pct,Tanzania,1833.1668889163857,2.0026720136621,2188772398005.7598,0.6917673349380493,2649.9760776946105,2.8950080648740775,3164029706898.1636,1.0
baseline,both,cv_pct,Uganda,2.6206694919790543,2.409225478768713,2.779239685997111,2.1309547424316406,1.2298100188597145,1.130585005301209,1.3042227648747293,1.0
baseline,both,ce_rho2.5,Ethiopia,2.1059703826904297,2.084779739379883,2.134603500366211,0.9719924926757812,2.1666529305107494,2.1448516887622544,2.196111098029058,1.0
baseline,both,ce_rho2.5,Malawi,2.7073755264282227,2.700946807861328,2.7148799896240234,0.6423821449279785,4.214587139142486,4.204579515771174,4.226269380398805,1.0
baseline,both,ce_rho2.5,Mali,5.027244567871094,4.840789794921875,5.2543182373046875,3.9380764961242676,1.2765736198417557,1.2292269588175928,1.3342346809351784,1.0
baseline,both,ce_rho2.5,Nigeria,10.418621063232422,10.372489929199219,10.451675415039062,4.022350311279297,2.590182419968988,2.5787137187214006,2.598400091044019,1.0
baseline,both,ce_rho2.5,Tanzania,4.099025726318359,4.073902130126953,4.122354507446289,0.6917673349380493,5.92543983980603,5.889121854086661,5.95916328980099,1.0
baseline,both,ce_rho2.5,Uganda,3.604658603668213,3.5989112854003906,3.609683036804199,2.1309547424316406,1.6915697606768143,1.6888726981097961,1.6939275926081734,1.0
ssp245,transfer,exp_income,Ethiopia,-0.3645820617675781,-0.39929962158203125,-0.31058502197265625,1.9856468439102173,-0.18360871314338462,-0.20109297018583328,-0.15641503569740503,1.0
ssp245,transfer,exp_income,Malawi,1.233591079711914,1.1788482666015625,1.2857284545898438,1.9123499393463135,0.6450655574751056,0.6164396182659544,0.6723290691395823,1.0
ssp245,transfer,exp_income,Mali,6.950126647949219,6.739532470703125,7.153106689453125,12.995691299438477,0.5348023808667663,0.5185974578354543,0.5504214069598744,1.0
ssp245,transfer,exp_income,Nigeria,1.8742752075195312,1.746856689453125,2.057708740234375,10.273679733276367,0.1824346540070515,0.17003223137227746,0.20028936015685525,1.0
ssp245,transfer,exp_income,Tanzania,1.3780326843261719,1.29949951171875,1.4469451904296875,2.602651596069336,0.5294725911095248,0.49929829781340074,0.55595039789995,1.0
ssp245,transfer,exp_income,Uganda,1.4249267578125,1.4052581787109375,1.4418182373046875,2.545980930328369,0.5596769169943152,0.5519515727596961,0.5663114833773434,1.0
ssp245,transfer,p_below_theta,Ethiopia,-0.04746323078870773,-0.047808364033699036,-0.0472242534160614,1.9856468439102173,-0.023903158275235484,-0.02407697228755585,-0.02378280587048675,1.0
ssp245,transfer,p_below_theta,Malawi,-0.05743473768234253,-0.05762924253940582,-0.05726270377635956,1.9123499393463135,-0.03003359191779256,-0.03013530178430882,-0.029943632490156746,1.0
ssp245,transfer,p_below_theta,Mali,-0.06334234029054642,-0.06401386857032776,-0.06274089217185974,12.995691299438477,-0.00487410318012735,-0.004925776328119897,-0.004827822601062452,1.0
ssp245,transfer,p_below_theta,Nigeria,-0.05745355784893036,-0.05781245231628418,-0.05712488293647766,10.273679733276367,-0.005592305711344957,-0.0056272391019772695,-0.005560313774571989,1.0
ssp245,transfer,p_below_theta,Tanzania,-0.06138405203819275,-0.06154532730579376,-0.06121334433555603,2.602651596069336,-0.023585197546570673,-0.02364716330020615,-0.023519607629389854,1.0
ssp245,transfer,p_below_theta,Uganda,-0.0446755588054657,-0.04477280378341675,-0.04457119107246399,2.545980930328369,-0.01754748367251268,-0.017585679158108287,-0.017506490540255302,1.0
ssp245,transfer,switch_share,Ethiopia,0.06686584278941154,0.06593043357133865,0.0677327960729599,1.9856468439102173,0.03367458971593185,0.03320350432582751,0.034111199723500525,1.0
ssp245,transfer,switch_share,Malawi,0.02143311593681574,0.01987938955426216,0.023170318454504013,1.9123499393463135,0.011207737399851665,0.010395267699308949,0.012116149862417009,1.0
ssp245,transfer,switch_share,Mali,0.06803707778453827,0.06613445281982422,0.06974820047616959,12.995691299438477,0.005235356566793645,0.005088952276258038,0.005367025029225132,1.0
ssp245,transfer,switch_share,Nigeria,0.09520521387457848,0.09353624284267426,0.09700358659029007,10.273679733276367,0.009266904979158493,0.009104453834560475,0.009441951580026017,1.0
ssp245,transfer,switch_share,Tanzania,0.06089596450328827,0.05893765017390251,0.06281348317861557,2.602651596069336,0.02339766282788546,0.02264523237106085,0.024134418634242042,1.0
ssp245,transfer,switch_share,Uganda,0.06334875896573067,0.06244032084941864,0.06429369747638702,2.545980930328369,0.024881867028579918,0.024525054412471728,0.025253016120625346,1.0
ssp245,transfer,cv_log,Ethiopia,0.08323618024587631,0.06325176358222961,0.10069863498210907,1.9856468439102173,0.04191892455657634,0.031854488010401506,0.050713265196649565,1.0
ssp245,transfer,cv_log,Mali,0.5141905178315938,0.47930456697940826,0.5399813664262183,12.995691299438477,0.03956623052856073,0.03688180612601334,0.04155079972156234,1.0
ssp245,transfer,cv_log,Nigeria,0.33748772740364075,0.3260810822248459,0.3490872234106064,10.273679733276367,0.032849741880751904,0.03173946343379499,0.033978791676746126,1.0
ssp245,transfer,cv_log,Tanzania,-24.593175888061523,-91.47208404541016,-3.501859664916992,2.602651596069336,-9.449277008572126,-35.145727604707524,-1.3454969040826243,1.0
ssp245,transfer,cv_log,Uganda,0.5033238753676414,0.4783572256565094,0.5244952291250229,2.545980930328369,0.19769349776815687,0.1878871989802426,0.20600909569946224,1.0
ssp245,transfer,cv_pct,Ethiopia,0.08679845871949143,0.06529500795966436,0.1059432989149458,1.9856468439102173,0.043712938675723595,0.032883494947713234,0.05335455256802761,1.0
ssp245,transfer,cv_pct,Mali,0.6722843052785761,0.6149509213879791,0.7159748871422875,12.995691299438477,0.051731323081491205,0.04731960056750118,0.05509325134348364,1.0
ssp245,transfer,cv_pct,Nigeria,0.4014224112090725,0.38552770598743846,0.4177728479322511,10.273679733276367,0.0390728951681128,0.03752576642414862,0.04066438304272696,1.0
ssp245,transfer,cv_pct,Tanzania,-0.9999999999791398,-1.0,-0.9862625042205315,2.602651596069336,-0.38422353629252315,-0.3842235363005381,-0.378945267092237,1.0
ssp245,transfer,cv_pct,Uganda,0.6542105352711691,0.6134217360902707,0.6896057693099296,2.545980930328369,0.25695814429638797,0.24093728620785637,0.2708605398788228,1.0
ssp245,transfer,ce_rho2.5,Ethiopia,2.5275135040283203,2.517078399658203,2.5370121002197266,1.9856468439102173,1.2728917590657949,1.267636492046828,1.2776753872424456,1.0
ssp245,transfer,ce_rho2.5,Malawi,2.344935417175293,2.337834358215332,2.3520689010620117,1.9123499393463135,1.2262062339787285,1.2224929706194145,1.229936452878496,1.0
ssp245,transfer,ce_rho2.5,Mali,13.774715423583984,13.6617431640625,13.911125183105469,12.995691299438477,1.0599448006416687,1.0512517456191655,1.0704413380230529,1.0
ssp245,transfer,ce_rho2.5,Nigeria,12.781940460205078,12.754871368408203,12.806121826171875,10.273679733276367,1.2441443369900345,1.241509536947631,1.246498057039188,1.0
ssp245,transfer,ce_rho2.5,Tanzania,3.2876830101013184,3.279979705810547,3.2964534759521484,2.602651596069336,1.2632051923763263,1.2602454015605271,1.2665750117805354,1.0
ssp245,transfer,ce_rho2.5,Uganda,3.3294501304626465,3.3257837295532227,3.3323020935058594,2.545980930328369,1.3077278351936552,1.306287761206553,1.3088480175992812,1.0
ssp245,contraction,exp_income,Ethiopia,-18.269210815429688,-18.374267578125,-18.164505004882812,0.0,,,,1.0
ssp245,contraction,exp_income,Malawi,-12.513162612915039,-12.635711669921875,-12.37839126586914,0.0,,,,1.0
ssp245,contraction,exp_income,Mali,-20.59699249267578,-20.721755981445312,-20.454376220703125,0.0,,,,1.0
ssp245,contraction,exp_income,Nigeria,-43.321189880371094,-43.71144104003906,-42.99159240722656,0.0,,,,1.0
ssp245,contraction,exp_income,Tanzania,-24.4765682220459,-24.64935302734375,-24.302066802978516,0.0,,,,1.0
ssp245,contraction,exp_income,Uganda,-12.05449104309082,-12.12411117553711,-11.995048522949219,0.0,,,,1.0
ssp245,contraction,p_below_theta,Ethiopia,-0.06099250167608261,-0.06129148602485657,-0.060646772384643555,0.0,,,,1.0
ssp245,contraction,p_below_theta,Malawi,-0.1307782083749771,-0.13098008930683136,-0.13047870993614197,0.0,,,,1.0
ssp245,contraction,p_below_theta,Mali,-0.058957695960998535,-0.05926594138145447,-0.05870167911052704,0.0,,,,1.0
ssp245,contraction,p_below_theta,Nigeria,-0.07297525554895401,-0.07318225502967834,-0.07281354069709778,0.0,,,,1.0
ssp245,contraction,p_below_theta,Tanzania,-0.16319412365555763,-0.163348026573658,-0.16297607123851776,0.0,,,,1.0
ssp245,contraction,p_below_theta,Uganda,-0.052357301115989685,-0.052474915981292725,-0.052254050970077515,0.0,,,,1.0
ssp245,contraction,switch_share,Ethiopia,0.13570225983858109,0.13347062468528748,0.1380678117275238,0.0,,,,1.0
ssp245,contraction,switch_share,Malawi,0.041116757318377495,0.03790440410375595,0.043841589242219925,0.0,,,,1.0
ssp245,contraction,switch_share,Mali,0.028142313472926617,0.025853632017970085,0.03090301714837551,0.0,,,,1.0
ssp245,contraction,switch_share,Nigeria,0.11036416888237,0.10735580325126648,0.11432387679815292,0.0,,,,1.0
ssp245,contraction,switch_share,Tanzania,0.15462882816791534,0.14966315031051636,0.1599731743335724,0.0,,,,1.0
ssp245,contraction,switch_share,Uganda,0.1316470503807068,0.12919791042804718,0.134557843208313,0.0,,,,1.0
ssp245,contraction,cv_log,Ethiopia,1.065476156771183,0.9651285260915756,1.1293401420116425,0.0,,,,1.0
ssp245,contraction,cv_log,Mali,1.0875893235206604,1.0044080018997192,1.1724715828895569,0.0,,,,1.0
ssp245,contraction,cv_log,Nigeria,0.7419519573450089,0.7058944255113602,0.780849888920784,0.0,,,,1.0
ssp245,contraction,cv_log,Tanzania,59.83860397338867,8.63371467590332,222.8858642578125,0.0,,,,1.0
ssp245,contraction,cv_log,Uganda,1.2968957126140594,1.197468176484108,1.3751394897699356,0.0,,,,1.0
ssp245,contraction,cv_pct,Ethiopia,1.902224630836206,1.608870060453523,2.0748170488223976,0.0,,,,1.0
ssp245,contraction,cv_pct,Mali,1.9671127524131806,1.7302904675303217,2.229965909645524,0.0,,,,1.0
ssp245,contraction,cv_pct,Nigeria,1.100030954497575,1.0256576748054678,1.1833270626817889,0.0,,,,1.0
ssp245,contraction,cv_pct,Tanzania,9.717969024447376e+25,5616.90824891667,6.282043529810252e+96,0.0,,,,1.0
ssp245,contraction,cv_pct,Uganda,2.657923782072242,2.3117216048522633,2.955628454142271,0.0,,,,1.0
ssp245,contraction,ce_rho2.5,Ethiopia,15.079117774963379,15.01453971862793,15.151073455810547,0.0,,,,1.0
ssp245,contraction,ce_rho2.5,Malawi,13.158530712127686,13.098938941955566,13.212448120117188,0.0,,,,1.0
ssp245,contraction,ce_rho2.5,Mali,42.39887619018555,42.151283264160156,42.67060089111328,0.0,,,,1.0
ssp245,contraction,ce_rho2.5,Nigeria,44.561187744140625,44.45557403564453,44.652530670166016,0.0,,,,1.0
ssp245,contraction,ce_rho2.5,Tanzania,17.717004776000977,17.643558502197266,17.81350326538086,0.0,,,,1.0
ssp245,contraction,ce_rho2.5,Uganda,12.5565767288208,12.53875732421875,12.576560974121094,0.0,,,,1.0
ssp245,safety_net,exp_income,Ethiopia,-3.849224090576172,-3.9627151489257812,-3.7555770874023438,1.9400118589401245,-1.9841240004992011,-2.0426241884370278,-1.9358526444545068,1.0
ssp245,safety_net,exp_income,Malawi,-0.5810737609863281,-0.7447319030761719,-0.4547271728515625,1.392106294631958,-0.41740617309682604,-0.5349677003458004,-0.32664687646698864,1.0
ssp245,safety_net,exp_income,Mali,1.6663894653320312,1.2147216796875,2.078125,8.808526039123535,0.189179149602405,0.1379029447483324,0.23592199089494628,1.0
ssp245,safety_net,exp_income,Nigeria,-5.7062530517578125,-5.9967498779296875,-5.332977294921875,8.409066200256348,-0.6785834379070365,-0.7131291079319697,-0.6341937580131431,1.0
ssp245,safety_net,exp_income,Tanzania,-1.7988815307617188,-1.9861526489257812,-1.6288604736328125,1.578903317451477,-1.1393234220733102,-1.2579317726253494,-1.0316404149824523,1.0
ssp245,safety_net,exp_income,Uganda,1.6889381408691406,1.6572799682617188,1.7165184020996094,3.647430658340454,0.46304873185377876,0.45436915009530715,0.47061029060950227,1.0
ssp245,safety_net,p_below_theta,Ethiopia,-0.2689371407032013,-0.269422322511673,-0.26835834980010986,1.9400118589401245,-0.13862654471098346,-0.13887663689791305,-0.1383282007083815,1.0
ssp245,safety_net,p_below_theta,Malawi,-0.22580523788928986,-0.22636011242866516,-0.22529396414756775,1.392106294631958,-0.16220402045447813,-0.1626026067847856,-0.16183675414464702,1.0
ssp245,safety_net,p_below_theta,Mali,-0.2775272876024246,-0.27861765027046204,-0.27666398882865906,8.808526039123535,-0.03150666596996733,-0.03163045088735243,-0.03140865879261085,1.0
ssp245,safety_net,p_below_theta,Nigeria,-0.2626488506793976,-0.26305481791496277,-0.26224854588508606,8.409066200256348,-0.031234009154475537,-0.03128228648110103,-0.031186405201220974,1.0
ssp245,safety_net,p_below_theta,Tanzania,-0.2260335087776184,-0.22648321092128754,-0.2256004959344864,1.578903317451477,-0.14315854953200127,-0.14344336883581715,-0.1428843004134226,1.0
ssp245,safety_net,p_below_theta,Uganda,-0.3332359045743942,-0.3333762586116791,-0.3330444097518921,3.647430658340454,-0.09136182035767977,-0.09140030060595095,-0.09130931906555396,1.0
ssp245,safety_net,switch_share,Ethiopia,0.1580229103565216,0.1561352014541626,0.16035416722297668,1.9400118589401245,0.08145461051091377,0.0804815706330079,0.08265628196241133,1.0
ssp245,safety_net,switch_share,Malawi,0.07863845303654671,0.07316545397043228,0.08450060337781906,1.392106294631958,0.05648882800098032,0.05255737600825633,0.060699821345293996,1.0
ssp245,safety_net,switch_share,Mali,0.17674575746059418,0.17077533900737762,0.18063189089298248,8.808526039123535,0.020065304532854704,0.019387504589175295,0.020506483160825813,1.0
ssp245,safety_net,switch_share,Nigeria,0.19007012993097305,0.18679682910442352,0.19309855997562408,8.409066200256348,0.022603000785649523,0.022213742246282836,0.02296313947079374,1.0
ssp245,safety_net,switch_share,Tanzania,0.12943165004253387,0.12476900964975357,0.13329115509986877,1.578903317451477,0.08197566539504822,0.07902257742490808,0.08442008679481104,1.0
ssp245,safety_net,switch_share,Uganda,0.09889879077672958,0.09770546853542328,0.10047207772731781,3.647430658340454,0.02711464590850579,0.02678747800510026,0.027545987062858008,1.0
ssp245,safety_net,cv_log,Ethiopia,1.4523229748010635,1.3556924909353256,1.5116325914859772,1.9400118589401245,0.7486155139250039,0.6988062906357558,0.7791872944074778,1.0
ssp245,safety_net,cv_log,Mali,1.5360719859600067,1.453041911125183,1.6346929669380188,8.808526039123535,0.17438467901865323,0.16495857589242746,0.18558076114862387,1.0
ssp245,safety_net,cv_log,Nigeria,1.0145040601491928,0.9783347994089127,1.0465072095394135,8.409066200256348,0.12064408056607592,0.11634285854225865,0.12444987167629992,1.0
ssp245,safety_net,cv_log,Tanzania,11.505797147750854,1.698694109916687,42.84901428222656,1.578903317451477,7.287208165679499,1.0758696185771308,27.13846618005057,1.0
ssp245,safety_net,cv_log,Uganda,1.6804345548152924,1.5835998207330704,1.736334577202797,3.647430658340454,0.4607173411159169,0.43416858854106166,0.47604320406540984,1.0
ssp245,safety_net,cv_pct,Ethiopia,3.273029225390391,2.8794465082068124,3.5341271324248513,1.9400118589401245,1.6871181535861983,1.4842417044707776,1.8217038809008264,1.0
ssp245,safety_net,cv_pct,Mali,3.6463041493277353,3.2642796785861634,4.11481653391892,8.808526039123535,0.4139516796717728,0.3705818276619371,0.4671401907246166,1.0
ssp245,safety_net,cv_pct,Nigeria,1.7579953115805889,1.6600230798968387,1.8476873523007935,8.409066200256348,0.20905951620728078,0.19740873009731252,0.2197256280661065,1.0
ssp245,safety_net,cv_pct,Tanzania,99288.70289728249,4.466803683575792,4.065279947221792e+18,1.578903317451477,62884.5995824148,2.8290545939099694,2.5747491326977505e+18,1.0
ssp245,safety_net,cv_pct,Uganda,4.367888235348291,3.8724642765858936,4.676498476316037,3.647430658340454,1.1975246809313265,1.0616964760470122,1.2821349915515046,1.0
ssp245,safety_net,ce_rho2.5,Ethiopia,4.137763977050781,4.121894836425781,4.152458190917969,1.9400118589401245,2.1328549915727537,2.1246750721810908,2.140429282317149,1.0
ssp245,safety_net,ce_rho2.5,Malawi,3.881765365600586,3.873135566711426,3.889890670776367,1.392106294631958,2.7884116181134275,2.7822125233155397,2.794248316939597,1.0
ssp245,safety_net,ce_rho2.5,Mali,19.745410919189453,19.569686889648438,19.969749450683594,8.808526039123535,2.24162485658658,2.2216755451171553,2.267093196067866,1.0
ssp245,safety_net,ce_rho2.5,Nigeria,20.437042236328125,20.3831787109375,20.489574432373047,8.409066200256348,2.430358109882059,2.4239526988521183,2.4366052002002827,1.0
ssp245,safety_net,ce_rho2.5,Tanzania,5.913435459136963,5.897692680358887,5.929071426391602,1.578903317451477,3.7452802801642697,3.735309575432655,3.7551833357103668,1.0
ssp245,safety_net,ce_rho2.5,Uganda,5.941234588623047,5.932848930358887,5.950802803039551,3.647430658340454,1.6288821214564917,1.6265830624613644,1.6315053966638282,1.0
ssp245,insurance,exp_income,Ethiopia,-3.4096755981445312,-3.4714813232421875,-3.3261642456054688,0.27160167694091797,-12.553956354570833,-12.781516529433452,-12.246479046331572,1.0
ssp245,insurance,exp_income,Malawi,-1.5180683135986328,-1.6215667724609375,-1.4246864318847656,0.19489488005638123,-7.789164667432362,-8.32021227028557,-7.310024929708864,1.0
ssp245,insurance,exp_income,Mali,-5.5513916015625,-5.873626708984375,-5.1934967041015625,1.2331937551498413,-4.50163778269212,-4.762939063270467,-4.211419886302066,1.0
ssp245,insurance,exp_income,Nigeria,-9.428855895996094,-9.597946166992188,-9.163864135742188,1.1772692203521729,-8.009090642134948,-8.152719871603388,-7.784000445540293,1.0
ssp245,insurance,exp_income,Tanzania,-2.096698760986328,-2.2340850830078125,-1.9689254760742188,0.22104644775390625,-9.485331170400027,-10.106858109274151,-8.907292996928174,1.0
ssp245,insurance,exp_income,Uganda,-1.0816211700439453,-1.091552734375,-1.0732421875,0.5106402635574341,-2.1181666375242467,-2.1376158761367003,-2.1017578598740627,1.0
ssp245,insurance,p_below_theta,Ethiopia,-0.10490615665912628,-0.1054801195859909,-0.10435543954372406,0.27160167694091797,-0.386250032918415,-0.3883632854333819,-0.38422236828244877,1.0
ssp245,insurance,p_below_theta,Malawi,-0.17273124866187572,-0.17315783351659775,-0.17241045460104942,0.19489488005638123,-0.8862790475147743,-0.8884678420823823,-0.8846330624548614,1.0
ssp245,insurance,p_below_theta,Mali,-0.2462314125150442,-0.2472047209739685,-0.24535102397203445,1.2331937551498413,-0.199669688146552,-0.200458946488852,-0.19895577880397444,1.0
ssp245,insurance,p_below_theta,Nigeria,-0.18524682149291039,-0.18575087189674377,-0.18487323075532913,1.1772692203521729,-0.1573529811961744,-0.1577811333937513,-0.1570356444892235,1.0
ssp245,insurance,p_below_theta,Tanzania,-0.20653501525521278,-0.20692512020468712,-0.20613219775259495,0.22104644775390625,-0.9343512069696356,-0.9361160168249318,-0.9325288863365245,1.0
ssp245,insurance,p_below_theta,Uganda,-0.020677343010902405,-0.02088335156440735,-0.02045533061027527,0.5106402635574341,-0.04049297418666385,-0.04089640605094686,-0.040058201575745044,1.0
ssp245,insurance,switch_share,Ethiopia,0.11765479668974876,0.11603384464979172,0.1195603758096695,0.27160167694091797,0.43318877119945925,0.42722064884390526,0.44020485129654663,1.0
ssp245,insurance,switch_share,Malawi,0.05780018866062164,0.05336201936006546,0.061771903187036514,0.19489488005638123,0.2965710984501009,0.27379897996616603,0.3169498509615363,1.0
ssp245,insurance,switch_share,Mali,0.13913119584321976,0.1350942701101303,0.14318056404590607,1.2331937551498413,0.11282184592826972,0.1095482924284801,0.11610548905878028,1.0
ssp245,insurance,switch_share,Nigeria,0.14911583811044693,0.14655092358589172,0.15195238590240479,1.1772692203521729,0.1266624791785857,0.1244837808144274,0.12907190919078745,1.0
ssp245,insurance,switch_share,Tanzania,0.10005165636539459,0.09672011435031891,0.10332909971475601,0.22104644775390625,0.4526272979368723,0.4375556148181065,0.46745424215001896,1.0
ssp245,insurance,switch_share,Uganda,0.06475529819726944,0.06391662359237671,0.06562906503677368,0.5106402635574341,0.12681197081120124,0.12516957269897638,0.1285230909516638,1.0
ssp245,insurance,cv_log,Ethiopia,0.6929962933063507,0.6345526725053787,0.7298214137554169,0.27160167694091797,2.5515169902912618,2.3363356207974157,2.6871020163626467,1.0
ssp245,insurance,cv_log,Mali,0.9755560755729675,0.914904773235321,1.0416179597377777,1.2331937551498413,0.7910809404434835,0.7418986427839589,0.8446506928760875,1.0
ssp245,insurance,cv_log,Nigeria,0.5946836322546005,0.5701034814119339,0.6163250803947449,1.1772692203521729,0.505138180777974,0.4842592259749991,0.5235209327993601,1.0
ssp245,insurance,cv_log,Tanzania,-10.571460723876953,-41.663883209228516,-1.2803382873535156,0.22104644775390625,-47.82461257032409,-188.48474441721604,-5.792168570738274,1.0
ssp245,insurance,cv_log,Uganda,1.0045413598418236,0.9427324682474136,1.0418006926774979,0.5106402635574341,1.9672192569453313,1.846177310186548,2.040185169535347,1.0
ssp245,insurance,cv_pct,Ethiopia,0.9996982483338295,0.8861782133421019,1.0747100599095427,0.27160167694091797,3.6807513841355837,3.262786236532972,3.956934552150525,1.0
ssp245,insurance,cv_pct,Mali,1.6526419351734323,1.4965375033957091,1.8337982787214648,1.2331937551498413,1.3401316121428342,1.2135461253725452,1.487031758848508,1.0
ssp245,insurance,cv_pct,Nigeria,0.812457668631903,0.7684500436728781,0.8521091678216142,1.1772692203521729,0.6901205387743521,0.6527394332479031,0.7238014492273152,1.0
ssp245,insurance,cv_pct,Tanzania,-0.9999743626612417,-1.0,-0.8123895475852944,0.22104644775390625,-4.523820096736074,-4.5239360784178375,-3.6751983840506575,1.0
ssp245,insurance,cv_pct,Uganda,1.7306545996141502,1.5617048112851428,1.8286369476211632,0.5106402635574341,3.3891855443543486,3.058326815839681,3.5810669038938565,1.0
ssp245,insurance,ce_rho2.5,Ethiopia,1.2499256134033203,1.2393951416015625,1.2584266662597656,0.27160167694091797,4.6020541090960165,4.5632823609965065,4.633353815902667,1.0
ssp245,insurance,ce_rho2.5,Malawi,1.72528076171875,1.7202653884887695,1.7300939559936523,0.19489488005638123,8.8523657533725,8.826632018199314,8.877062114167149,1.0
ssp245,insurance,ce_rho2.5,Mali,6.567386627197266,6.436592102050781,6.7353515625,1.2331937551498413,5.3255107721489265,5.21944915401286,5.461713971849955,1.0
ssp245,insurance,ce_rho2.5,Nigeria,7.251899719238281,7.211498260498047,7.289669036865234,1.1772692203521729,6.159933168955968,6.125615225326941,6.192015310384633,1.0
ssp245,insurance,ce_rho2.5,Tanzania,3.1631898880004883,3.1512041091918945,3.175662040710449,0.22104644775390625,14.310068857211887,14.255845960031754,14.366492078832016,1.0
ssp245,insurance,ce_rho2.5,Uganda,0.7052578926086426,0.6998062133789062,0.7121114730834961,0.5106402635574341,1.3811247230983754,1.3704485590376791,1.39454626652918,1.0
ssp245,both,exp_income,Ethiopia,-3.810436248779297,-3.8932342529296875,-3.7216567993164062,0.9719924926757812,-3.9202321802811593,-4.005415970047331,-3.828894592664108,1.0
ssp245,both,exp_income,Malawi,-1.243886947631836,-1.3787345886230469,-1.1329765319824219,0.6423821449279785,-1.9363660049600164,-2.1462841075348154,-1.763711119507294,1.0
ssp245,both,exp_income,Mali,-3.059661865234375,-3.414215087890625,-2.6664276123046875,3.9380764961242676,-0.7769432280570474,-0.8669753092025483,-0.6770888312933745,1.0
ssp245,both,exp_income,Nigeria,-8.147979736328125,-8.358963012695312,-7.8265228271484375,4.022350311279297,-2.0256763100617867,-2.0781290454129464,-1.9457586290288165,1.0
ssp245,both,exp_income,Tanzania,-2.076526641845703,-2.2202224731445312,-1.9064865112304688,0.6917673349380493,-3.0017703019060082,-3.2094930781074846,-2.755964924827222,1.0
ssp245,both,exp_income,Uganda,0.3166790008544922,0.29586029052734375,0.3327293395996094,2.1309547424316406,0.14860897538026951,0.1388393120868144,0.15614096957307064,1.0
ssp245,both,p_below_theta,Ethiopia,-0.2689371407032013,-0.269422322511673,-0.26835834980010986,0.9719924926757812,-0.27668643814608995,-0.277185600240579,-0.2760909696548693,1.0
ssp245,both,p_below_theta,Malawi,-0.22580523788928986,-0.22636011242866516,-0.22529396414756775,0.6423821449279785,-0.3515123196872265,-0.35237609609159326,-0.3507164168967163,1.0
