climate,policy,country,metric,median,hpdi_lo,hpdi_hi,n_draws,share_finite
baseline,insurance,Mali,cost,1.2331937551498413,1.2331937551498413,1.2331937551498413,200.0,1.0
baseline,insurance,Mali,cost_behav,7.5132975578308105,7.472377777099609,7.566266059875488,200.0,1.0
baseline,insurance,Mali,cv_log,0.6110398173332214,0.571569561958313,0.6559002995491028,200.0,1.0
baseline,insurance,Mali,cv_pct,0.8423461019992828,0.7710446119308472,0.9268764853477478,200.0,1.0
baseline,insurance,Mali,exp_income,240.35134887695312,239.38427734375,241.2455291748047,200.0,1.0
baseline,insurance,Mali,exp_median,213.93767547607422,213.0371551513672,215.06378173828125,200.0,1.0
baseline,insurance,Mali,exp_shortfall,0.007621367694810033,0.007575922645628452,0.007669943384826183,200.0,1.0
baseline,insurance,Mali,logsum,5.356535196304321,4.935426235198975,5.635042190551758,200.0,1.0
baseline,insurance,Mali,p_below_theta,0.021053987555205822,0.020908772945404053,0.021181311458349228,200.0,1.0
baseline,insurance,Mali,payout,6.165968418121338,6.165968418121338,6.165968418121338,200.0,1.0
baseline,insurance,Mali,premium,7.399162292480469,7.399162292480469,7.399162292480469,200.0,1.0
baseline,insurance,Mali,switch_share,0.11195242404937744,0.10851984471082687,0.11500300467014313,200.0,1.0
baseline,insurance,Nigeria,ce_rho1.5,118.97119140625,118.78424835205078,119.18563079833984,200.0,1.0
baseline,insurance,Nigeria,ce_rho2.5,84.02352142333984,83.83311462402344,84.18840026855469,200.0,1.0
baseline,insurance,Nigeria,ce_rho3.5,61.77080535888672,61.615360260009766,61.945556640625,200.0,1.0
baseline,insurance,Nigeria,cost,1.1772692203521729,1.1772692203521729,1.1772692203521729,200.0,1.0
baseline,insurance,Nigeria,cost_behav,7.059335708618164,7.039401054382324,7.078887939453125,200.0,1.0
baseline,insurance,Nigeria,cv_log,0.5272547006607056,0.5062379837036133,0.5469764471054077,200.0,1.0
baseline,insurance,Nigeria,cv_pct,0.6942747235298157,0.6583820581436157,0.7273547053337097,200.0,1.0
baseline,insurance,Nigeria,exp_income,188.41842651367188,188.0961456298828,188.67843627929688,200.0,1.0
baseline,insurance,Nigeria,exp_median,144.07149505615234,143.83834838867188,144.29177856445312,200.0,1.0
baseline,insurance,Nigeria,exp_shortfall,0.05981237441301346,0.05961041897535324,0.06006767228245735,200.0,1.0
baseline,insurance,Nigeria,logsum,6.286762237548828,6.0683088302612305,6.490437030792236,200.0,1.0
baseline,insurance,Nigeria,p_below_theta,0.0840739868581295,0.08385661989450455,0.08433376252651215,200.0,1.0
baseline,insurance,Nigeria,payout,5.886345863342285,5.886345863342285,5.886345863342285,200.0,1.0
baseline,insurance,Nigeria,premium,7.063615322113037,7.063615322113037,7.063615322113037,200.0,1.0
baseline,insurance,Nigeria,switch_share,0.1331593096256256,0.13108927011489868,0.13565833866596222,200.0,1.0
baseline,insurance,Tanzania,ce_rho1.5,32.34775352478027,32.103153228759766,32.60299301147461,200.0,1.0
baseline,insurance,Tanzania,ce_rho2.5,19.66377544403076,19.45936393737793,19.93231201171875,200.0,1.0
baseline,insurance,Tanzania,ce_rho3.5,12.977609157562256,12.772246360778809,13.199420928955078,200.0,1.0
baseline,insurance,Tanzania,cost,0.22104644775390625,0.22104644775390625,0.22104644775390625,200.0,1.0
baseline,insurance,Tanzania,cost_behav,1.1383715867996216,1.1329820156097412,1.143046259880066,200.0,1.0
baseline,insurance,Tanzania,cv_log,-5.154323577880859,-13.968301773071289,-0.0368269681930542,200.0,0.065
baseline,insurance,Tanzania,cv_pct,-0.9942256212234497,-1.0,-0.5257315635681152,200.0,0.065
baseline,insurance,Tanzania,exp_income,70.21524429321289,69.98616790771484,70.47348022460938,200.0,1.0
baseline,insurance,Tanzania,exp_median,43.108957290649414,42.863868713378906,43.36946487426758,200.0,1.0
baseline,insurance,Tanzania,exp_shortfall,5.883726043975912e-05,5.842646714881994e-05,5.93378754274454e-05,200.0,1.0
baseline,insurance,Tanzania,logsum,-4.18025541305542,-4.684727668762207,-3.7228591442108154,200.0,1.0
baseline,insurance,Tanzania,p_below_theta,0.02090425230562687,0.020837191492319107,0.020991187542676926,200.0,1.0
baseline,insurance,Tanzania,payout,1.1052322387695312,1.1052322387695312,1.1052322387695312,200.0,1.0
baseline,insurance,Tanzania,premium,1.3262786865234375,1.3262786865234375,1.3262786865234375,200.0,1.0
baseline,insurance,Tanzania,switch_share,0.08788491412997246,0.08493208140134811,0.09071490168571472,200.0,1.0
baseline,insurance,Uganda,ce_rho1.5,23.440573692321777,23.407093048095703,23.47438621520996,200.0,1.0
baseline,insurance,Uganda,ce_rho2.5,13.955292701721191,13.928861618041992,13.977529525756836,200.0,1.0
baseline,insurance,Uganda,ce_rho3.5,8.865889072418213,8.846413612365723,8.883766174316406,200.0,1.0
baseline,insurance,Uganda,cost,0.5106402635574341,0.5106402635574341,0.5106402635574341,200.0,1.0
baseline,insurance,Uganda,cost_behav,2.6176393032073975,2.615910291671753,2.619295597076416,200.0,1.0
baseline,insurance,Uganda,cv_log,0.9083621501922607,0.86580491065979,0.9407380819320679,200.0,1.0
baseline,insurance,Uganda,cv_pct,1.4802569150924683,1.3769185543060303,1.5618716478347778,200.0,1.0
baseline,insurance,Uganda,exp_income,45.879648208618164,45.81855010986328,45.931678771972656,200.0,1.0
baseline,insurance,Uganda,exp_median,31.227039337158203,31.182558059692383,31.27262306213379,200.0,1.0
baseline,insurance,Uganda,exp_shortfall,0.42193736135959625,0.4216986894607544,0.4222337305545807,200.0,1.0
baseline,insurance,Uganda,logsum,1.452788531780243,1.2721688747406006,1.6364678144454956,200.0,1.0
baseline,insurance,Uganda,p_below_theta,0.3320230543613434,0.33182844519615173,0.33219635486602783,200.0,1.0
baseline,insurance,Uganda,payout,2.553201198577881,2.553201198577881,2.553201198577881,200.0,1.0
baseline,insurance,Uganda,premium,3.0638415813446045,3.0638415813446045,3.0638415813446045,200.0,1.0
baseline,insurance,Uganda,switch_share,0.05619295872747898,0.05563304200768471,0.0570182278752327,200.0,1.0
baseline,none,Ethiopia,ce_rho1.5,40.930673599243164,40.728389739990234,41.124603271484375,200.0,1.0
baseline,none,Ethiopia,ce_rho2.5,29.82478141784668,29.688993453979492,30.019094467163086,200.0,1.0
baseline,none,Ethiopia,ce_rho3.5,23.14570140838623,23.023603439331055,23.29983139038086,200.0,1.0
baseline,none,Ethiopia,cost,0.0,0.0,0.0,200.0,1.0
baseline,none,Ethiopia,cost_behav,0.0,0.0,0.0,200.0,1.0
baseline,none,Ethiopia,cv_log,0.0,0.0,0.0,200.0,1.0
baseline,none,Ethiopia,cv_pct,0.0,0.0,0.0,200.0,1.0
baseline,none,Ethiopia,exp_income,66.23852920532227,66.01360321044922,66.43958282470703,200.0,1.0
baseline,none,Ethiopia,exp_median,50.475154876708984,50.247161865234375,50.68934631347656,200.0,1.0
baseline,none,Ethiopia,exp_shortfall,0.7956521809101105,0.7926443219184875,0.7975459098815918,200.0,1.0
baseline,none,Ethiopia,logsum,1.5460938811302185,1.4661692380905151,1.6355477571487427,200.0,1.0
baseline,none,Ethiopia,p_below_theta,0.27631136775016785,0.27572867274284363,0.2768276631832123,200.0,1.0
baseline,none,Ethiopia,payout,0.0,0.0,0.0,200.0,1.0
baseline,none,Ethiopia,premium,0.0,0.0,0.0,200.0,1.0
baseline,none,Ethiopia,switch_share,0.0,0.0,0.0,200.0,1.0
baseline,none,Malawi,ce_rho1.5,34.16740608215332,33.903343200683594,34.464534759521484,200.0,1.0
baseline,none,Malawi,ce_rho2.5,23.76754093170166,23.515655517578125,24.034244537353516,200.0,1.0
baseline,none,Malawi,ce_rho3.5,17.907706260681152,17.667612075805664,18.14456558227539,200.0,1.0
baseline,none,Malawi,cost,0.0,0.0,0.0,200.0,1.0
baseline,none,Malawi,cost_behav,0.0,0.0,0.0,200.0,1.0
baseline,none,Malawi,cv_log,,,,200.0,0.0
baseline,none,Malawi,cv_pct,,,,200.0,0.0
baseline,none,Malawi,exp_income,57.73823547363281,57.50453186035156,57.96729278564453,200.0,1.0
baseline,none,Malawi,exp_median,43.3109188079834,43.04778289794922,43.62227249145508,200.0,1.0
baseline,none,Malawi,exp_shortfall,0.5056819021701813,0.5035632848739624,0.5072910189628601,200.0,1.0
baseline,none,Malawi,logsum,-4.084420204162598,-4.487792491912842,-3.715636968612671,200.0,1.0
baseline,none,Malawi,p_below_theta,0.23876077681779861,0.23822733759880066,0.23928536474704742,200.0,1.0
baseline,none,Malawi,payout,0.0,0.0,0.0,200.0,1.0
baseline,none,Malawi,premium,0.0,0.0,0.0,200.0,1.0
baseline,none,Malawi,switch_share,0.0,0.0,0.0,200.0,1.0
baseline,none,Mali,ce_rho1.5,195.33587646484375,194.4546356201172,196.614990234375,200.0,1.0
baseline,none,Mali,ce_rho2.5,156.41221618652344,155.55772399902344,157.5674591064453,200.0,1.0
baseline,none,Mali,ce_rho3.5,127.94051361083984,126.9407730102539,128.7615203857422,200.0,1.0
baseline,none,Mali,cost,0.0,0.0,0.0,200.0,1.0
baseline,none,Mali,cost_behav,0.0,0.0,0.0,200.0,1.0
baseline,none,Mali,cv_log,0.0,0.0,0.0,200.0,1.0
baseline,none,Mali,cv_pct,0.0,0.0,0.0,200.0,1.0
baseline,none,Mali,exp_income,247.6710662841797,246.80242919921875,248.77459716796875,200.0,1.0
baseline,none,Mali,exp_median,220.74188232421875,219.82644653320312,222.00335693359375,200.0,1.0
baseline,none,Mali,exp_shortfall,2.8215017318725586,2.8087210655212402,2.8390297889709473,200.0,1.0
baseline,none,Mali,logsum,4.5391035079956055,4.127710819244385,4.864357948303223,200.0,1.0
baseline,none,Mali,p_below_theta,0.19122261554002762,0.19054429233074188,0.19217707216739655,200.0,1.0
baseline,none,Mali,payout,0.0,0.0,0.0,200.0,1.0
baseline,none,Mali,premium,0.0,0.0,0.0,200.0,1.0
baseline,none,Mali,switch_share,0.0,0.0,0.0,200.0,1.0
baseline,none,Nigeria,ce_rho1.5,117.35764694213867,117.1072769165039,117.5865478515625,200.0,1.0
baseline,none,Nigeria,ce_rho2.5,78.64523696899414,78.42267608642578,78.83541107177734,200.0,1.0
baseline,none,Nigeria,ce_rho3.5,55.22403144836426,55.064395904541016,55.429771423339844,200.0,1.0
baseline,none,Nigeria,cost,0.0,0.0,0.0,200.0,1.0
baseline,none,Nigeria,cost_behav,0.0,0.0,0.0,200.0,1.0
baseline,none,Nigeria,cv_log,0.0,0.0,0.0,200.0,1.0
baseline,none,Nigeria,cv_pct,0.0,0.0,0.0,200.0,1.0
baseline,none,Nigeria,exp_income,196.09589385986328,195.7537078857422,196.33444213867188,200.0,1.0
baseline,none,Nigeria,exp_median,147.63328552246094,147.36692810058594,147.88404846191406,200.0,1.0
baseline,none,Nigeria,exp_shortfall,3.2899800539016724,3.2829842567443848,3.296786069869995,200.0,1.0
baseline,none,Nigeria,logsum,5.386431455612183,5.161346912384033,5.604471683502197,200.0,1.0
baseline,none,Nigeria,p_below_theta,0.24246574193239212,0.24215909838676453,0.24284635484218597,200.0,1.0
baseline,none,Nigeria,payout,0.0,0.0,0.0,200.0,1.0
baseline,none,Nigeria,premium,0.0,0.0,0.0,200.0,1.0
baseline,none,Nigeria,switch_share,0.0,0.0,0.0,200.0,1.0
baseline,none,Tanzania,ce_rho1.5,30.230435371398926,29.93956756591797,30.476579666137695,200.0,1.0
baseline,none,Tanzania,ce_rho2.5,16.619406700134277,16.408876419067383,16.91495704650879,200.0,1.0
baseline,none,Tanzania,ce_rho3.5,10.498916149139404,10.283051490783691,10.733022689819336,200.0,1.0
baseline,none,Tanzania,cost,0.0,0.0,0.0,200.0,1.0
baseline,none,Tanzania,cost_behav,0.0,0.0,0.0,200.0,1.0
baseline,none,Tanzania,cv_log,0.0,0.0,0.0,200.0,0.065
baseline,none,Tanzania,cv_pct,0.0,0.0,0.0,200.0,0.065
baseline,none,Tanzania,exp_income,72.24273681640625,71.97100830078125,72.4652328491211,200.0,1.0
baseline,none,Tanzania,exp_median,44.22717094421387,43.923362731933594,44.48976135253906,200.0,1.0
baseline,none,Tanzania,exp_shortfall,0.523804634809494,0.5220029950141907,0.5254930257797241,200.0,1.0
baseline,none,Tanzania,logsum,-4.145580768585205,-4.688237190246582,-3.6436078548431396,200.0,1.0
baseline,none,Tanzania,p_below_theta,0.2250775322318077,0.2246178388595581,0.22556263208389282,200.0,1.0
baseline,none,Tanzania,payout,0.0,0.0,0.0,200.0,1.0
baseline,none,Tanzania,premium,0.0,0.0,0.0,200.0,1.0
baseline,none,Tanzania,switch_share,0.0,0.0,0.0,200.0,1.0
baseline,none,Uganda,ce_rho1.5,23.285038948059082,23.251323699951172,23.3232364654541,200.0,1.0
baseline,none,Uganda,ce_rho2.5,13.034425258636475,13.00523853302002,13.05993938446045,200.0,1.0
baseline,none,Uganda,ce_rho3.5,7.639347076416016,7.615311622619629,7.658263683319092,200.0,1.0
baseline,none,Uganda,cost,0.0,0.0,0.0,200.0,1.0
baseline,none,Uganda,cost_behav,0.0,0.0,0.0,200.0,1.0
baseline,none,Uganda,cv_log,0.0,0.0,0.0,200.0,1.0
baseline,none,Uganda,cv_pct,0.0,0.0,0.0,200.0,1.0
baseline,none,Uganda,exp_income,47.09427261352539,47.035888671875,47.14680480957031,200.0,1.0
baseline,none,Uganda,exp_median,32.02663230895996,31.98518943786621,32.07717514038086,200.0,1.0
baseline,none,Uganda,exp_shortfall,1.8536484241485596,1.8526058197021484,1.8543765544891357,200.0,1.0
baseline,none,Uganda,logsum,0.6301897466182709,0.4487665295600891,0.8248156309127808,200.0,1.0
baseline,none,Uganda,p_below_theta,0.3495013564825058,0.3493214547634125,0.3496533930301666,200.0,1.0
baseline,none,Uganda,payout,0.0,0.0,0.0,200.0,1.0
baseline,none,Uganda,premium,0.0,0.0,0.0,200.0,1.0
baseline,none,Uganda,switch_share,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Ethiopia,ce_rho1.5,43.186113357543945,43.028770446777344,43.34246063232422,200.0,1.0
baseline,safety_net,Ethiopia,ce_rho2.5,33.45037078857422,33.31113815307617,33.57788848876953,200.0,1.0
baseline,safety_net,Ethiopia,ce_rho3.5,27.07238483428955,26.963623046875,27.19829750061035,200.0,1.0
baseline,safety_net,Ethiopia,cost,1.9400118589401245,1.9400118589401245,1.9400118589401245,200.0,1.0
baseline,safety_net,Ethiopia,cost_behav,2.432004451751709,2.42356014251709,2.441356897354126,200.0,1.0
baseline,safety_net,Ethiopia,cv_log,1.543948471546173,1.453460931777954,1.6094764471054077,200.0,1.0
baseline,safety_net,Ethiopia,cv_pct,3.6830495595932007,3.2610878944396973,3.9828052520751953,200.0,1.0
baseline,safety_net,Ethiopia,exp_income,62.52896499633789,62.35420608520508,62.7379035949707,200.0,1.0
baseline,safety_net,Ethiopia,exp_median,50.36457061767578,50.18453598022461,50.54183578491211,200.0,1.0
baseline,safety_net,Ethiopia,exp_shortfall,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Ethiopia,logsum,2.1744719743728638,2.1027443408966064,2.2429943084716797,200.0,1.0
baseline,safety_net,Ethiopia,p_below_theta,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Ethiopia,payout,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Ethiopia,premium,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Ethiopia,switch_share,0.13435787707567215,0.13296853005886078,0.13666754961013794,200.0,1.0
baseline,safety_net,Malawi,ce_rho1.5,37.13833236694336,36.89697265625,37.41344451904297,200.0,1.0
baseline,safety_net,Malawi,ce_rho2.5,27.819342613220215,27.57274055480957,28.07117462158203,200.0,1.0
baseline,safety_net,Malawi,ce_rho3.5,21.650291442871094,21.40343475341797,21.87019157409668,200.0,1.0
baseline,safety_net,Malawi,cost,1.392106294631958,1.392106294631958,1.392106294631958,200.0,1.0
baseline,safety_net,Malawi,cost_behav,1.4383295178413391,1.4283678531646729,1.448490023612976,200.0,1.0
baseline,safety_net,Malawi,cv_log,,,,200.0,0.0
baseline,safety_net,Malawi,cv_pct,,,,200.0,0.0
baseline,safety_net,Malawi,exp_income,58.07184028625488,57.84849166870117,58.262752532958984,200.0,1.0
baseline,safety_net,Malawi,exp_median,43.73868179321289,43.50031661987305,44.00865936279297,200.0,1.0
baseline,safety_net,Malawi,exp_shortfall,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Malawi,logsum,-3.637013077735901,-3.987431764602661,-3.2742228507995605,200.0,1.0
baseline,safety_net,Malawi,p_below_theta,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Malawi,payout,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Malawi,premium,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Malawi,switch_share,0.06454350054264069,0.05962257832288742,0.06939840316772461,200.0,1.0
baseline,safety_net,Mali,ce_rho1.5,200.23969268798828,199.44093322753906,201.24696350097656,200.0,1.0
baseline,safety_net,Mali,ce_rho2.5,168.31494903564453,167.62081909179688,169.20433044433594,200.0,1.0
baseline,safety_net,Mali,ce_rho3.5,143.59481048583984,142.8945770263672,144.43148803710938,200.0,1.0
baseline,safety_net,Mali,cost,8.808526039123535,8.808526039123535,8.808526039123535,200.0,1.0
baseline,safety_net,Mali,cost_behav,11.263558387756348,11.194814682006836,11.34064769744873,200.0,1.0
baseline,safety_net,Mali,cv_log,1.0443276762962341,0.9852451682090759,1.1129193305969238,200.0,1.0
baseline,safety_net,Mali,cv_pct,1.841487467288971,1.6784684658050537,2.043229579925537,200.0,1.0
baseline,safety_net,Mali,exp_income,246.0578155517578,245.0775604248047,246.82777404785156,200.0,1.0
baseline,safety_net,Mali,exp_median,219.792724609375,218.88214111328125,220.846435546875,200.0,1.0
baseline,safety_net,Mali,exp_shortfall,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Mali,logsum,5.937497854232788,5.528014659881592,6.205418109893799,200.0,1.0
baseline,safety_net,Mali,p_below_theta,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Mali,payout,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Mali,premium,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Mali,switch_share,0.14848514646291733,0.14390262961387634,0.15198099613189697,200.0,1.0
baseline,safety_net,Nigeria,ce_rho1.5,129.54193115234375,129.36634826660156,129.73382568359375,200.0,1.0
baseline,safety_net,Nigeria,ce_rho2.5,96.90388107299805,96.70844268798828,97.03704833984375,200.0,1.0
baseline,safety_net,Nigeria,ce_rho3.5,74.9723892211914,74.82125091552734,75.1345443725586,200.0,1.0
baseline,safety_net,Nigeria,cost,8.409066200256348,8.409066200256348,8.409066200256348,200.0,1.0
baseline,safety_net,Nigeria,cost_behav,10.308979988098145,10.277973175048828,10.331509590148926,200.0,1.0
baseline,safety_net,Nigeria,cv_log,0.922577828168869,0.8909236788749695,0.9507249593734741,200.0,1.0
baseline,safety_net,Nigeria,cv_pct,1.515767514705658,1.4373799562454224,1.5875848531723022,200.0,1.0
baseline,safety_net,Nigeria,exp_income,194.54873657226562,194.26480102539062,194.85488891601562,200.0,1.0
baseline,safety_net,Nigeria,exp_median,151.90067291259766,151.6724395751953,152.10182189941406,200.0,1.0
baseline,safety_net,Nigeria,exp_shortfall,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Nigeria,logsum,6.966305494308472,6.756168365478516,7.171013355255127,200.0,1.0
baseline,safety_net,Nigeria,p_below_theta,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Nigeria,payout,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Nigeria,premium,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Nigeria,switch_share,0.16460859030485153,0.16190728545188904,0.16702456772327423,200.0,1.0
baseline,safety_net,Tanzania,ce_rho1.5,34.62790870666504,34.406620025634766,34.86970901489258,200.0,1.0
baseline,safety_net,Tanzania,ce_rho2.5,22.456721305847168,22.26506805419922,22.710790634155273,200.0,1.0
baseline,safety_net,Tanzania,ce_rho3.5,15.558218002319336,15.356467247009277,15.765996932983398,200.0,1.0
baseline,safety_net,Tanzania,cost,1.578903317451477,1.578903317451477,1.578903317451477,200.0,1.0
baseline,safety_net,Tanzania,cost_behav,1.6614081263542175,1.6539030075073242,1.6689302921295166,200.0,1.0
baseline,safety_net,Tanzania,cv_log,21.902385711669922,3.22310733795166,81.46710968017578,200.0,0.065
baseline,safety_net,Tanzania,cv_pct,3251511296.0,24.10601234436035,2.4027920986513517e+35,200.0,0.06
baseline,safety_net,Tanzania,exp_income,71.1589126586914,70.93216705322266,71.42050170898438,200.0,1.0
baseline,safety_net,Tanzania,exp_median,44.32896614074707,44.08243179321289,44.558555603027344,200.0,1.0
baseline,safety_net,Tanzania,exp_shortfall,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Tanzania,logsum,-3.856403946876526,-4.3523688316345215,-3.426553964614868,200.0,1.0
baseline,safety_net,Tanzania,p_below_theta,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Tanzania,payout,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Tanzania,premium,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Tanzania,switch_share,0.11012361943721771,0.10629186034202576,0.11404401063919067,200.0,1.0
baseline,safety_net,Uganda,ce_rho1.5,28.273818016052246,28.243059158325195,28.30652618408203,200.0,1.0
baseline,safety_net,Uganda,ce_rho2.5,19.309805870056152,19.28464698791504,19.330509185791016,200.0,1.0
baseline,safety_net,Uganda,ce_rho3.5,13.949488162994385,13.93079948425293,13.968740463256836,200.0,1.0
baseline,safety_net,Uganda,cost,3.647430658340454,3.647430658340454,3.647430658340454,200.0,1.0
baseline,safety_net,Uganda,cost_behav,3.7641302347183228,3.762051820755005,3.7665557861328125,200.0,1.0
baseline,safety_net,Uganda,cv_log,1.5562567710876465,1.4858334064483643,1.609595775604248,200.0,1.0
baseline,safety_net,Uganda,cv_pct,3.7410411834716797,3.41200852394104,3.993330717086792,200.0,1.0
baseline,safety_net,Uganda,exp_income,49.120615005493164,49.06123733520508,49.17155838012695,200.0,1.0
baseline,safety_net,Uganda,exp_median,34.998538970947266,34.954620361328125,35.036556243896484,200.0,1.0
baseline,safety_net,Uganda,exp_shortfall,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Uganda,logsum,2.0411970615386963,1.8226102590560913,2.214366912841797,200.0,1.0
baseline,safety_net,Uganda,p_below_theta,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Uganda,payout,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Uganda,premium,0.0,0.0,0.0,200.0,1.0
baseline,safety_net,Uganda,switch_share,0.08584536612033844,0.0848945826292038,0.0871521458029747,200.0,1.0
baseline,transfer,Ethiopia,ce_rho1.5,43.18544006347656,43.00176239013672,43.355712890625,200.0,1.0
baseline,transfer,Ethiopia,ce_rho2.5,32.20696449279785,32.045955657958984,32.348854064941406,200.0,1.0
baseline,transfer,Ethiopia,ce_rho3.5,25.2731990814209,25.158227920532227,25.413087844848633,200.0,1.0
baseline,transfer,Ethiopia,cost,1.9856468439102173,1.9856468439102173,1.9856468439102173,200.0,1.0
baseline,transfer,Ethiopia,cost_behav,1.9856468439102173,1.9856468439102173,1.9856468439102173,200.0,1.0
baseline,transfer,Ethiopia,cv_log,0.16613278537988663,0.1443352997303009,0.18201826512813568,200.0,1.0
baseline,transfer,Ethiopia,cv_pct,0.18072988092899323,0.15527141094207764,0.19963610172271729,200.0,1.0
baseline,transfer,Ethiopia,exp_income,66.28617095947266,66.06803131103516,66.47168731689453,200.0,1.0
baseline,transfer,Ethiopia,exp_median,51.8284912109375,51.63228988647461,52.023460388183594,200.0,1.0
baseline,transfer,Ethiopia,exp_shortfall,0.4423603415489197,0.4403608739376068,0.4443713128566742,200.0,1.0
baseline,transfer,Ethiopia,logsum,1.612093985080719,1.5357106924057007,1.6990832090377808,200.0,1.0
baseline,transfer,Ethiopia,p_below_theta,0.23446547240018845,0.23378250002861023,0.235089972615242,200.0,1.0
baseline,transfer,Ethiopia,payout,0.0,0.0,0.0,200.0,1.0
baseline,transfer,Ethiopia,premium,0.0,0.0,0.0,200.0,1.0
baseline,transfer,Ethiopia,switch_share,0.0551731251180172,0.054546453058719635,0.056061383336782455,200.0,1.0
baseline,transfer,Malawi,ce_rho1.5,36.71459770202637,36.46682357788086,36.988956451416016,200.0,1.0
baseline,transfer,Malawi,ce_rho2.5,26.15322971343994,25.91584587097168,26.41105079650879,200.0,1.0
baseline,transfer,Malawi,ce_rho3.5,19.78927993774414,19.500377655029297,19.960744857788086,200.0,1.0
baseline,transfer,Malawi,cost,1.9123499393463135,1.9123499393463135,1.9123499393463135,200.0,1.0
baseline,transfer,Malawi,cost_behav,1.9123499393463135,1.9123499393463135,1.9123499393463135,200.0,1.0
baseline,transfer,Malawi,cv_log,,,,200.0,0.0
baseline,transfer,Malawi,cv_pct,,,,200.0,0.0
baseline,transfer,Malawi,exp_income,59.19024085998535,58.991031646728516,59.428001403808594,200.0,1.0
baseline,transfer,Malawi,exp_median,45.065940856933594,44.81694793701172,45.35537338256836,200.0,1.0
baseline,transfer,Malawi,exp_shortfall,0.23667310923337936,0.23564791679382324,0.23794732987880707,200.0,1.0
baseline,transfer,Malawi,logsum,-4.114501714706421,-4.515075206756592,-3.7420594692230225,200.0,1.0
baseline,transfer,Malawi,p_below_theta,0.18234367668628693,0.18181487917900085,0.18284238874912262,200.0,1.0
baseline,transfer,Malawi,payout,0.0,0.0,0.0,200.0,1.0
baseline,transfer,Malawi,premium,0.0,0.0,0.0,200.0,1.0
baseline,transfer,Malawi,switch_share,0.020547371357679367,0.018900716677308083,0.022219635546207428,200.0,1.0
baseline,transfer,Mali,ce_rho1.5,206.1724395751953,205.35902404785156,207.27734375,200.0,1.0
baseline,transfer,Mali,ce_rho2.5,169.3306655883789,168.57794189453125,170.3372039794922,200.0,1.0
baseline,transfer,Mali,ce_rho3.5,141.11753845214844,140.37005615234375,142.0544891357422,200.0,1.0
baseline,transfer,Mali,cost,12.995691299438477,12.995691299438477,12.995691299438477,200.0,1.0
baseline,transfer,Mali,cost_behav,12.995691299438477,12.995691299438477,12.995691299438477,200.0,1.0
baseline,transfer,Mali,cv_log,0.38496945798397064,0.3656074106693268,0.4101428985595703,200.0,1.0
baseline,transfer,Mali,cv_pct,0.4695694297552109,0.43240147829055786,0.4978455603122711,200.0,1.0
baseline,transfer,Mali,exp_income,255.19686889648438,254.24514770507812,256.1702880859375,200.0,1.0
baseline,transfer,Mali,exp_median,229.03355407714844,228.21238708496094,230.23583984375,200.0,1.0
baseline,transfer,Mali,exp_shortfall,1.3732765316963196,1.365566611289978,1.3831168413162231,200.0,1.0
baseline,transfer,Mali,logsum,5.053517818450928,4.600203037261963,5.328047752380371,200.0,1.0
baseline,transfer,Mali,p_below_theta,0.139750637114048,0.13909387588500977,0.1404624879360199,200.0,1.0
baseline,transfer,Mali,payout,0.0,0.0,0.0,200.0,1.0
baseline,transfer,Mali,premium,0.0,0.0,0.0,200.0,1.0
baseline,transfer,Mali,switch_share,0.05179264768958092,0.05016741901636124,0.05310775339603424,200.0,1.0
baseline,transfer,Nigeria,ce_rho1.5,128.86144256591797,128.6592559814453,129.07156372070312,200.0,1.0
baseline,transfer,Nigeria,ce_rho2.5,91.46327209472656,91.25874328613281,91.6209716796875,200.0,1.0
baseline,transfer,Nigeria,ce_rho3.5,67.03580093383789,66.86955261230469,67.20475769042969,200.0,1.0
baseline,transfer,Nigeria,cost,10.273679733276367,10.273679733276367,10.273679733276367,200.0,1.0
baseline,transfer,Nigeria,cost_behav,10.273679733276367,10.273679733276367,10.273679733276367,200.0,1.0
baseline,transfer,Nigeria,cv_log,0.3013651818037033,0.29017066955566406,0.3126390278339386,200.0,1.0
