country,metric,param,S1,S1_lo,S1_hi,ST,ST_lo,ST_hi,n_ok
Malawi,d_expinc_safety_net,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,d_expinc_safety_net,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,d_expinc_safety_net,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,d_expinc_safety_net,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,d_expinc_safety_net,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pd_safety_net,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pd_safety_net,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pd_safety_net,f,-0.09731128066778183,-0.339926540851593,0.17056646943092346,0.7709407806396484,0.6058148741722107,0.9710414409637451,128
Malawi,pd_safety_net,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pd_safety_net,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pd_safety_net,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pd_safety_net,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pd_safety_net,theta,0.06728469580411911,-0.11141601949930191,0.30976641178131104,0.6652945876121521,0.45174697041511536,0.9310623407363892,128
Malawi,pdr_safety_net,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pdr_safety_net,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pdr_safety_net,f,-0.09731128066778183,-0.3449804186820984,0.15047085285186768,0.7709407806396484,0.6061975359916687,1.001975178718567,128
Malawi,pdr_safety_net,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pdr_safety_net,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pdr_safety_net,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pdr_safety_net,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pdr_safety_net,theta,0.06728469580411911,-0.11840488016605377,0.27273184061050415,0.6652945876121521,0.42888331413269043,0.9127140641212463,128
Malawi,switch_insurance,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,switch_insurance,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,switch_insurance,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,switch_insurance,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,switch_insurance,trigger,0.6074398159980774,-0.1487150639295578,1.2481706142425537,0.5592362284660339,0.4721486270427704,0.6547849774360657,128
Malawi,switch_insurance,basis,0.3903443515300751,-0.28273704648017883,1.046574592590332,0.4326306879520416,0.3704387843608856,0.5050631165504456,128
Malawi,switch_insurance,loading,0.0006625524256378412,-0.05324060469865799,0.05495768412947655,0.0028545083478093147,0.002251243917271495,0.003797422396019101,128
Malawi,switch_insurance,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,d_pbelow_insurance,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,d_pbelow_insurance,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,d_pbelow_insurance,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,d_pbelow_insurance,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,d_pbelow_insurance,trigger,0.32037198543548584,0.12220066785812378,0.5053673386573792,0.6608144044876099,0.5191926956176758,0.8528860211372375,128
Malawi,d_pbelow_insurance,basis,0.019482316449284554,-0.09758453071117401,0.16224831342697144,0.23355154693126678,0.16836977005004883,0.3153412342071533,128
Malawi,d_pbelow_insurance,loading,0.027664612978696823,-0.02029537782073021,0.07547726482152939,0.04373321682214737,0.01972154527902603,0.07417324185371399,128
Malawi,d_pbelow_insurance,theta,0.1714165359735489,-0.002699931850656867,0.35623544454574585,0.44179004430770874,0.3294028043746948,0.5724211931228638,128
Malawi,d_expinc_insurance,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,d_expinc_insurance,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,d_expinc_insurance,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,d_expinc_insurance,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,d_expinc_insurance,trigger,0.68217933177948,0.16302424669265747,1.2759783267974854,0.7278276085853577,0.6111530065536499,0.8665778636932373,128
Malawi,d_expinc_insurance,basis,0.21122537553310394,-0.15379242599010468,0.49902909994125366,0.23647911846637726,0.19268308579921722,0.27871155738830566,128
Malawi,d_expinc_insurance,loading,0.10961141437292099,-0.08260670304298401,0.3801875710487366,0.08915103226900101,0.06365671753883362,0.12284740805625916,128
Malawi,d_expinc_insurance,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pd_insurance,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pd_insurance,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pd_insurance,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pd_insurance,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pd_insurance,trigger,-0.0013828844530507922,-0.014757732860744,0.00023187647457234561,0.08223924040794373,0.004923899658024311,0.19024674594402313,128
Malawi,pd_insurance,basis,0.0006730183376930654,-0.00024046137696132064,0.007369831670075655,0.027203844860196114,0.0023206414189189672,0.07167123258113861,128
Malawi,pd_insurance,loading,0.9975622296333313,0.00755324074998498,2.0499844551086426,1.0170915126800537,0.39289596676826477,1.0822840929031372,128
Malawi,pd_insurance,theta,0.004315580707043409,-0.0018509429646655917,0.04432838410139084,0.7360978126525879,0.004443742800503969,1.4371579885482788,128
Malawi,pdr_insurance,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pdr_insurance,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pdr_insurance,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pdr_insurance,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pdr_insurance,trigger,-0.05301385372877121,-0.30755099654197693,0.17845609784126282,0.5751852989196777,0.46043509244918823,0.701276957988739,128
Malawi,pdr_insurance,basis,-0.02751462534070015,-0.11150655150413513,0.038122449070215225,0.13833820819854736,0.08476029336452484,0.19511310756206512,128
Malawi,pdr_insurance,loading,0.03978954255580902,-0.01608072593808174,0.12757818400859833,0.04730801284313202,0.017082899808883667,0.10364757478237152,128
Malawi,pdr_insurance,theta,0.24326053261756897,0.048452503979206085,0.4289552867412567,0.5331355333328247,0.38298043608665466,0.6856648325920105,128
Malawi,switch_both,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,switch_both,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,switch_both,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,switch_both,f_both,0.30571553111076355,-0.42456936836242676,1.187013864517212,0.31343206763267517,0.22994206845760345,0.394147127866745,128
Malawi,switch_both,trigger,0.6245030760765076,-0.6213782429695129,1.6446607112884521,0.5869482159614563,0.4926948547363281,0.7007622122764587,128
Malawi,switch_both,basis,0.07297288626432419,-0.5970513820648193,0.7346636056900024,0.18829548358917236,0.1416616588830948,0.24788790941238403,128
Malawi,switch_both,loading,-0.004459183197468519,-0.05681384354829788,0.04410989582538605,0.0013182902475818992,0.0010065537644550204,0.001731449388898909,128
Malawi,switch_both,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,d_pbelow_both,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,d_pbelow_both,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,d_pbelow_both,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,d_pbelow_both,f_both,0.18854759633541107,-0.018061533570289612,0.3830515146255493,0.40608885884284973,0.2848983705043793,0.5303246974945068,128
Malawi,d_pbelow_both,trigger,0.3750089406967163,0.0963948592543602,0.6712978482246399,0.6365277767181396,0.47184962034225464,0.8151299953460693,128
Malawi,d_pbelow_both,basis,-0.03925458714365959,-0.19949737191200256,0.125777930021286,0.17451347410678864,0.10236657410860062,0.25454646348953247,128
Malawi,d_pbelow_both,loading,-0.02465849742293358,-0.14475150406360626,0.0781053826212883,0.0767635777592659,0.024678675457835197,0.13704417645931244,128
Malawi,d_pbelow_both,theta,0.04606831073760986,-0.2070818692445755,0.30259862542152405,0.5128145217895508,0.40428975224494934,0.6359156370162964,128
Malawi,d_expinc_both,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,d_expinc_both,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,d_expinc_both,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,d_expinc_both,f_both,0.23539000749588013,-0.0640520453453064,0.5445479154586792,0.2769125998020172,0.21294882893562317,0.3491799235343933,128
Malawi,d_expinc_both,trigger,0.6192270517349243,0.16917549073696136,0.9983228445053101,0.6680092811584473,0.5615059733390808,0.7904205918312073,128
Malawi,d_expinc_both,basis,0.07162588834762573,-0.1247686892747879,0.3141349256038666,0.12350529432296753,0.08954653143882751,0.15737739205360413,128
Malawi,d_expinc_both,loading,0.09656815230846405,-0.07772675156593323,0.273490846157074,0.06788649410009384,0.04619234800338745,0.09740012139081955,128
Malawi,d_expinc_both,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pd_both,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pd_both,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pd_both,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pd_both,f_both,0.2646949291229248,-0.002200685441493988,0.6692229509353638,0.5979942083358765,0.3487682342529297,0.9656650424003601,128
Malawi,pd_both,trigger,0.07797980308532715,-0.08738990128040314,0.29609888792037964,0.3678340017795563,0.22395090758800507,0.6125142574310303,128
Malawi,pd_both,basis,-0.01732501946389675,-0.11846593022346497,0.12890049815177917,0.44993993639945984,0.1894242763519287,0.6572781801223755,128
Malawi,pd_both,loading,0.038533765822649,-0.09390027821063995,0.24260015785694122,0.5653624534606934,0.3022169768810272,0.7663803100585938,128
Malawi,pd_both,theta,0.10139960795640945,-0.11850303411483765,0.3258049190044403,0.6517659425735474,0.3794197738170624,0.9640573859214783,128
Malawi,pdr_both,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pdr_both,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pdr_both,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pdr_both,f_both,0.1686406284570694,0.019190791994333267,0.34110990166664124,0.3726930022239685,0.25572800636291504,0.506464958190918,128
Malawi,pdr_both,trigger,0.10169994086027145,-0.14937475323677063,0.35562846064567566,0.6958447694778442,0.5486066341400146,0.8553466796875,128
Malawi,pdr_both,basis,-0.020065536722540855,-0.12374250590801239,0.07157045602798462,0.10626578330993652,0.0599660724401474,0.1661781668663025,128
Malawi,pdr_both,loading,-0.015294837765395641,-0.05866418778896332,0.025662509724497795,0.040912847965955734,0.007205997593700886,0.0800403356552124,128
Malawi,pdr_both,theta,0.12840545177459717,-0.07557071000337601,0.3277741074562073,0.6277592778205872,0.42252039909362793,0.827821671962738,128
Malawi,headline_ratio,t,0.9904850125312805,0.3933810889720917,1.489479899406433,0.9946502447128296,0.8994085192680359,1.096612572669983,128
Malawi,headline_ratio,lam,0.08406105637550354,-0.02666390873491764,0.22104406356811523,0.15912722051143646,0.10170988738536835,0.2268192321062088,128
Malawi,headline_ratio,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,headline_ratio,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,headline_ratio,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,headline_ratio,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,headline_ratio,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,headline_ratio,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,sn_better,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,sn_better,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,sn_better,f,0.06793206793206794,-0.17964248491508583,0.31448539926243674,0.6113886113886113,0.46451423007791726,0.7500552208835342,128
Malawi,sn_better,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,sn_better,trigger,0.03396603396603397,-0.17561916249834003,0.2503940088835155,0.3906093906093906,0.2832965832627457,0.5048673130632703,128
Malawi,sn_better,basis,0.06793206793206794,-0.07216542916542916,0.23378273971687394,0.2037962037962038,0.11983197212661659,0.2970235941921986,128
Malawi,sn_better,loading,0.03396603396603397,0.0,0.07872389413890807,0.03396603396603397,0.0,0.0693952586800036,128
Malawi,sn_better,theta,0.03396603396603397,-0.20600359705084714,0.35097597597597596,0.6113886113886113,0.48895882447576594,0.750034693019344,128
Malawi,pbelow_none,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pbelow_none,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pbelow_none,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pbelow_none,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pbelow_none,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pbelow_none,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pbelow_none,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Malawi,pbelow_none,theta,0.8074532151222229,-0.2103542983531952,2.014293909072876,0.8074566721916199,0.6933332085609436,0.9348573088645935,128
Mali,switch_transfer,t,0.9930168986320496,0.5037775039672852,1.4826480150222778,0.993043065071106,0.8499454855918884,1.141098976135254,128
Mali,switch_transfer,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_transfer,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_transfer,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_transfer,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_transfer,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_transfer,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_transfer,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_transfer,t,0.8971540927886963,0.5295776128768921,1.2402197122573853,0.8962531685829163,0.7631822228431702,1.0303975343704224,128
Mali,d_pbelow_transfer,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_transfer,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_transfer,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_transfer,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_transfer,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_transfer,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_transfer,theta,0.021256353706121445,-0.07628457248210907,0.12842239439487457,0.08595160394906998,0.06680270284414291,0.10805764049291611,128
Mali,d_expinc_transfer,t,0.9934424757957458,0.5582045912742615,1.3644310235977173,0.9934471249580383,0.8797560930252075,1.1267714500427246,128
Mali,d_expinc_transfer,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_transfer,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_transfer,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_transfer,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_transfer,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_transfer,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_transfer,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_contraction,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_contraction,lam,0.9988252520561218,-0.22804933786392212,2.4098100662231445,0.9959713816642761,0.8724871873855591,1.134816288948059,128
Mali,switch_contraction,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_contraction,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_contraction,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_contraction,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_contraction,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_contraction,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_contraction,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_contraction,lam,0.8211736679077148,0.27551352977752686,1.3749045133590698,0.8259019255638123,0.6997807025909424,0.9697685241699219,128
Mali,d_pbelow_contraction,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_contraction,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_contraction,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_contraction,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_contraction,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_contraction,theta,0.16527308523654938,-0.07230687141418457,0.438144713640213,0.16580240428447723,0.12503552436828613,0.21216405928134918,128
Mali,d_expinc_contraction,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_contraction,lam,0.9958677291870117,0.43122032284736633,1.4501588344573975,0.9958752393722534,0.8608072996139526,1.1308395862579346,128
Mali,d_expinc_contraction,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_contraction,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_contraction,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_contraction,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_contraction,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_contraction,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_safety_net,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_safety_net,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_safety_net,f,0.9977472424507141,0.03716196119785309,1.8680176734924316,0.9979855418205261,0.865376889705658,1.1370906829833984,128
Mali,switch_safety_net,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_safety_net,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_safety_net,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_safety_net,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_safety_net,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_safety_net,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_safety_net,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_safety_net,f,0.45354923605918884,0.1343575417995453,0.7411580681800842,1.0312235355377197,0.8378249406814575,1.2319213151931763,128
Mali,d_pbelow_safety_net,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_safety_net,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_safety_net,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_safety_net,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_safety_net,theta,-0.0020095359068363905,-0.22007758915424347,0.19194208085536957,0.37950849533081055,0.28467369079589844,0.5081760883331299,128
Mali,d_expinc_safety_net,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_safety_net,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_safety_net,f,1.0006412267684937,0.7623886466026306,1.2674157619476318,0.9996204376220703,0.8748139142990112,1.1341103315353394,128
Mali,d_expinc_safety_net,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_safety_net,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_safety_net,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_safety_net,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_safety_net,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pd_safety_net,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pd_safety_net,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pd_safety_net,f,-0.042420681565999985,-0.3154956102371216,0.22693590819835663,0.8130028247833252,0.6413247585296631,0.983032763004303,128
Mali,pd_safety_net,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pd_safety_net,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pd_safety_net,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pd_safety_net,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pd_safety_net,theta,0.09179903566837311,-0.08275074511766434,0.272789865732193,0.6515639424324036,0.45914536714553833,0.928139328956604,128
Mali,pdr_safety_net,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pdr_safety_net,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pdr_safety_net,f,-0.042420681565999985,-0.2604648172855377,0.23267415165901184,0.8130028247833252,0.6745132207870483,1.0058839321136475,128
Mali,pdr_safety_net,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pdr_safety_net,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pdr_safety_net,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pdr_safety_net,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pdr_safety_net,theta,0.09179903566837311,-0.08051463961601257,0.28454869985580444,0.6515639424324036,0.4119780659675598,0.8850842714309692,128
Mali,switch_insurance,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_insurance,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_insurance,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_insurance,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_insurance,trigger,0.6740664839744568,-0.012762186117470264,1.4922478199005127,0.6254987716674805,0.5305429100990295,0.7086902260780334,128
Mali,switch_insurance,basis,0.3390388786792755,-0.3863595724105835,1.0926005840301514,0.3661068379878998,0.31622281670570374,0.4349125623703003,128
Mali,switch_insurance,loading,0.0007369530503638089,-0.055548008531332016,0.05951652303338051,0.0025257691740989685,0.0020128395408391953,0.0031025621574372053,128
Mali,switch_insurance,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_insurance,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_insurance,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_insurance,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_insurance,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_insurance,trigger,0.3096455931663513,0.13833706080913544,0.4781855046749115,0.6627342700958252,0.503836989402771,0.79427170753479,128
Mali,d_pbelow_insurance,basis,0.04860379546880722,-0.07775277644395828,0.17967131733894348,0.28450021147727966,0.19384506344795227,0.37241169810295105,128
Mali,d_pbelow_insurance,loading,0.006184066645801067,-0.06507965177297592,0.06896629929542542,0.06679358333349228,0.023731131106615067,0.1171613410115242,128
Mali,d_pbelow_insurance,theta,0.1421123445034027,-0.030475925654172897,0.3390878140926361,0.4687317907810211,0.3641210198402405,0.5858626961708069,128
Mali,d_expinc_insurance,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_insurance,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_insurance,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_insurance,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_insurance,trigger,0.5082426071166992,-0.1605118066072464,1.0712846517562866,0.6893783807754517,0.5297722220420837,0.8699345588684082,128
Mali,d_expinc_insurance,basis,0.11340551823377609,-0.0498269684612751,0.28769373893737793,0.07462622225284576,0.05950426310300827,0.09386981278657913,128
Mali,d_expinc_insurance,loading,0.35459962487220764,-0.12191775441169739,0.9194201231002808,0.3653947710990906,0.25898653268814087,0.5047553181648254,128
Mali,d_expinc_insurance,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pd_insurance,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pd_insurance,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pd_insurance,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pd_insurance,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pd_insurance,trigger,-0.000992059474810958,-0.01473655179142952,0.004246283322572708,0.11883817613124847,0.006642659194767475,0.28304439783096313,128
Mali,pd_insurance,basis,0.0008763151126913726,-0.00015820951375644654,0.018212849274277687,0.06531891226768494,0.003693558741360903,0.17957407236099243,128
Mali,pd_insurance,loading,1.4224486351013184,-0.007094379048794508,3.1531128883361816,1.7024670839309692,0.39803609251976013,2.626277208328247,128
Mali,pd_insurance,theta,0.0050698816776275635,-0.00215924228541553,0.07217647135257721,1.1764386892318726,0.00930990744382143,2.166877508163452,128
Mali,pdr_insurance,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pdr_insurance,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pdr_insurance,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pdr_insurance,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pdr_insurance,trigger,0.04460165649652481,-0.17365983128547668,0.2382383495569229,0.6083413362503052,0.4866955578327179,0.7457429766654968,128
Mali,pdr_insurance,basis,0.012287929654121399,-0.09644731134176254,0.09202607721090317,0.23540042340755463,0.10847868770360947,0.4126209616661072,128
Mali,pdr_insurance,loading,0.030728766694664955,-0.026282984763383865,0.09170130640268326,0.06568372249603271,0.013541005551815033,0.14716339111328125,128
Mali,pdr_insurance,theta,0.20321010053157806,0.052091483026742935,0.358826607465744,0.48803237080574036,0.34613749384880066,0.6251063942909241,128
Mali,switch_both,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_both,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_both,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,switch_both,f_both,0.28328338265419006,-0.6221681833267212,1.0642237663269043,0.2941460609436035,0.21887800097465515,0.3812448978424072,128
Mali,switch_both,trigger,0.6693118214607239,-0.6210942268371582,1.9348413944244385,0.6355733275413513,0.5330312252044678,0.7620578408241272,128
Mali,switch_both,basis,0.06017753481864929,-0.5319241881370544,0.6035590767860413,0.16046251356601715,0.12042141705751419,0.21319299936294556,128
Mali,switch_both,loading,-0.004578788764774799,-0.06046004220843315,0.05207590386271477,0.0012891617370769382,0.0009635051828809083,0.0017073201015591621,128
Mali,switch_both,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_both,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_both,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_both,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_pbelow_both,f_both,0.1475280076265335,-0.04269378259778023,0.31616416573524475,0.3667397201061249,0.2431386411190033,0.5224295258522034,128
