step,elbo
588,-1044034.375
589,-1042105.0625
590,-1113268.375
591,-1160882.0
592,-1231888.625
593,-1169752.0
594,-1205125.0
595,-1120281.125
596,-1164964.375
597,-1204953.25
598,-1118381.625
599,-1143931.75
600,-1206280.875
601,-1038911.5625
602,-1058744.125
603,-1031898.5625
604,-1100613.125
605,-1104539.375
606,-1191290.25
607,-1138542.875
608,-1062930.125
609,-1072746.25
610,-986491.375
611,-1044683.25
612,-1002907.5625
613,-1033213.375
614,-1109676.125
615,-1002641.5
616,-1112601.75
617,-1066395.25
618,-1055434.5
619,-1114749.875
620,-1055033.875
621,-1116513.0
622,-1049174.75
623,-1019877.8125
624,-1203822.125
625,-988555.5625
626,-1333629.5
627,-1113773.375
628,-992154.0
629,-1000556.0625
630,-1081880.375
631,-1049126.875
632,-1109022.125
633,-1007104.0
634,-1039712.0625
635,-1049427.5
636,-1183699.0
637,-1012185.0625
638,-984413.75
639,-1123696.125
640,-1270333.125
641,-1091899.25
642,-1044689.1875
643,-1180773.625
644,-1125438.875
645,-1016659.9375
646,-1090066.125
647,-1107669.125
648,-1201307.375
649,-1001956.5
650,-1020368.1875
651,-1101247.875
652,-1044053.8125
653,-1062910.25
654,-996708.625
655,-1063670.375
656,-975153.9375
657,-1140349.75
658,-1112803.125
659,-984607.375
660,-966817.4375
661,-993911.5625
662,-1026980.5625
663,-1152285.125
664,-1046682.125
665,-1057162.25
666,-1077767.125
667,-1012650.8125
668,-949712.4375
669,-1004399.6875
670,-979220.125
671,-993171.4375
672,-1036772.4375
673,-1001603.0625
674,-1091289.375
675,-1000546.9375
676,-998813.4375
677,-1059973.75
678,-1000527.3125
679,-938649.75
680,-1014120.3125
681,-1149577.125
682,-1029911.4375
683,-977526.3125
684,-1110097.625
685,-980893.3125
686,-966688.375
687,-971463.3125
688,-1066501.375
689,-991215.4375
690,-975367.5
691,-987635.5
692,-990969.25
693,-939508.0
694,-986761.9375
695,-911750.4375
696,-1133168.375
697,-922207.75
698,-1039599.9375
699,-1160683.25
700,-950225.0
701,-980340.0625
702,-968035.9375
703,-984196.75
704,-1013783.875
705,-1045374.125
706,-971617.5625
707,-1179278.875
708,-976574.1875
709,-906328.8125
710,-970746.625
711,-957103.75
712,-945831.3125
713,-1030317.9375
714,-1016589.3125
715,-963278.4375
716,-1007765.25
717,-990132.75
718,-900694.8125
719,-988889.625
720,-999084.125
721,-968536.4375
722,-927710.9375
723,-1006838.9375
724,-995160.1875
725,-986164.1875
726,-942533.8125
727,-963533.8125
728,-959061.25
729,-953613.25
730,-861733.625
731,-944619.9375
732,-962642.875
733,-986837.125
734,-884343.25
735,-900950.75
736,-919927.1875
737,-952720.375
738,-971119.25
739,-883954.3125
740,-1021434.75
741,-994543.8125
742,-938357.375
743,-945172.875
744,-893729.1875
745,-942518.125
746,-980466.9375
747,-933252.125
748,-911088.0
749,-932520.0625
750,-919492.125
751,-893234.6875
752,-931482.75
753,-1006535.1875
754,-938067.3125
755,-942192.875
756,-914417.25
757,-892086.5625
758,-943133.125
759,-868940.375
760,-1003241.625
761,-985289.1875
762,-939697.0
763,-931260.5625
764,-1052719.5
765,-915656.75
766,-914305.4375
767,-954741.8125
768,-1014817.5625
769,-876325.5
770,-901931.0
771,-969484.75
772,-993000.0
773,-951606.0625
774,-891745.25
775,-943888.125
776,-958179.375
777,-860959.1875
778,-903913.375
779,-890225.1875
780,-902117.0625
781,-865931.3125
782,-921039.6875
783,-908040.4375
784,-940627.0
785,-876093.3125
786,-897583.375
787,-872726.625
788,-867932.6875
789,-941492.25
790,-844233.6875
791,-898658.5
792,-872428.25
793,-855272.0625
794,-904291.1875
795,-895710.375
796,-875991.0
797,-886302.75
798,-887791.3125
799,-856968.4375
800,-912627.8125
801,-875382.9375
802,-909079.3125
803,-877947.3125
804,-881749.9375
805,-951534.0625
806,-857299.25
807,-886557.5625
808,-882106.6875
809,-847315.375
810,-878777.75
811,-881099.625
812,-910281.5
813,-863517.4375
814,-918572.0625
815,-908229.6875
816,-858464.75
817,-847151.6875
818,-883021.625
819,-889228.625
820,-908111.3125
821,-864261.9375
822,-835471.875
823,-881773.4375
824,-879618.25
825,-852735.125
826,-942091.9375
827,-894621.3125
828,-861397.375
829,-906559.4375
830,-881429.375
831,-852625.4375
832,-861741.4375
833,-896100.75
834,-900126.5
835,-863062.3125
836,-889469.1875
837,-866508.6875
838,-858370.9375
839,-843671.375
840,-846400.875
841,-822373.5625
842,-885659.6875
843,-859210.9375
844,-875057.125
845,-883068.5625
846,-818401.4375
847,-887418.9375
848,-831169.625
849,-844872.6875
850,-870923.1875
851,-873393.125
852,-851652.625
853,-887345.6875
854,-824008.9375
855,-843856.6875
856,-915638.375
857,-846792.75
858,-851626.3125
859,-825912.0625
860,-874245.5625
861,-841492.8125
862,-819390.375
863,-870066.375
864,-878388.75
865,-887863.0
866,-841371.125
867,-841674.75
868,-833271.5625
869,-854279.9375
870,-908140.3125
871,-846109.5
872,-842342.4375
873,-881692.625
874,-842696.5
875,-822288.1875
876,-859101.0
877,-818207.875
878,-919022.6875
879,-804046.9375
880,-880371.8125
881,-820351.1875
882,-818911.1875
883,-860525.75
884,-833738.5625
885,-826960.25
886,-836253.1875
887,-838251.0
888,-833233.0
889,-836024.4375
890,-828773.3125
891,-816483.75
892,-864998.1875
893,-828246.625
894,-825232.125
895,-792406.9375
896,-830310.4375
897,-820702.1875
898,-871009.875
899,-808353.75
900,-850541.0
901,-827358.5
902,-804504.9375
903,-822988.625
904,-855797.25
905,-830847.875
906,-806505.8125
907,-849764.4375
908,-835686.0625
909,-824289.9375
910,-806693.0625
911,-828373.0
912,-803092.1875
913,-824662.5
914,-790009.0625
915,-838475.5
916,-823906.3125
917,-773867.125
918,-823995.0
919,-835674.0
920,-821270.75
921,-816170.375
922,-797637.375
923,-822324.25
924,-809148.5625
925,-802668.1875
926,-833024.0625
927,-812314.8125
928,-814050.0
929,-812323.8125
930,-818063.4375
931,-816376.125
932,-806614.1875
933,-825221.0625
934,-807405.4375
935,-823864.75
936,-817124.625
937,-789356.0
938,-791498.0
939,-789762.875
940,-798423.125
941,-823536.375
942,-806151.5625
943,-797148.6875
944,-800572.6875
945,-801125.875
946,-838414.25
947,-775162.75
948,-784018.875
949,-835066.3125
950,-792611.875
951,-790277.25
952,-802883.875
953,-811487.625
954,-803988.0625
955,-779850.9375
956,-814875.6875
957,-811590.0625
958,-775477.875
959,-780084.1875
960,-805519.0625
961,-813954.0625
962,-831161.25
963,-801355.3125
964,-790644.8125
965,-781184.9375
966,-800883.0
967,-802099.4375
968,-804228.0
969,-777838.4375
970,-827815.1875
971,-802228.4375
972,-781729.4375
973,-805351.0
974,-784575.5625
975,-784835.125
976,-789492.0625
977,-790386.9375
978,-778122.75
979,-787241.4375
980,-779702.75
981,-781502.9375
982,-804901.0625
983,-783756.25
984,-781845.875
985,-800803.5625
986,-773684.1875
987,-772115.1875
988,-792059.25
989,-775485.0
990,-779980.6875
991,-777154.0625
992,-797307.125
993,-778110.1875
994,-781135.5
995,-759162.625
996,-758377.75
997,-764809.8125
998,-780364.3125
999,-775056.625
1000,-809008.1875
1001,-770340.0
1002,-779258.0
1003,-762336.375
1004,-806501.75
1005,-768406.5625
1006,-782302.4375
1007,-772430.4375
1008,-785793.4375
1009,-768646.0625
1010,-788222.375
1011,-762372.0625
1012,-765431.75
1013,-770383.625
1014,-771387.9375
1015,-766120.5
1016,-792983.875
1017,-765025.4375
1018,-774481.4375
1019,-762506.8125
1020,-776922.25
1021,-778797.5
1022,-786329.5625
1023,-801434.3125
1024,-789759.5625
1025,-760494.5
1026,-776273.1875
1027,-758054.5
1028,-774966.1875
1029,-756294.3125
1030,-782809.375
1031,-772149.125
1032,-771277.25
1033,-769522.75
1034,-771197.875
1035,-777422.375
1036,-779137.75
1037,-768532.5
1038,-764112.875
1039,-780928.625
1040,-765310.6875
1041,-787887.3125
1042,-768447.25
1043,-758668.5625
1044,-773324.9375
1045,-784571.5625
1046,-765355.9375
1047,-779904.5
1048,-758206.25
