step,elbo
603,-10412471.0
604,-11123046.0
605,-12346041.0
606,-13046490.0
607,-12839012.0
608,-10798811.0
609,-10137672.0
610,-9386141.0
611,-10527513.0
612,-11453602.0
613,-11892155.0
614,-10598481.0
615,-10666951.0
616,-11768029.0
617,-10244525.0
618,-11376507.0
619,-11210650.0
620,-12043748.0
621,-11100822.0
622,-12239925.0
623,-11301437.0
624,-13588175.0
625,-10314646.0
626,-13585614.0
627,-12542564.0
628,-11426406.0
629,-10203989.0
630,-13122750.0
631,-11593623.0
632,-11987217.0
633,-11188081.0
634,-11149396.0
635,-10296775.0
636,-14935977.0
637,-11698231.0
638,-10867107.0
639,-11666300.0
640,-14827462.0
641,-11327515.0
642,-12038731.0
643,-12446469.0
644,-12591666.0
645,-11355013.0
646,-10495395.0
647,-12860233.0
648,-12282605.0
649,-10957339.0
650,-11429728.0
651,-12454473.0
652,-11303310.0
653,-10892344.0
654,-11048041.0
655,-13523866.0
656,-10646906.0
657,-12952597.0
658,-11882267.0
659,-10976491.0
660,-9706268.0
661,-11068327.0
662,-11062735.0
663,-11529090.0
664,-11585938.0
665,-13053177.0
666,-11977393.0
667,-10375197.0
668,-10563294.0
669,-10715551.0
670,-10236433.0
671,-12145791.0
672,-9845650.0
673,-11592752.0
674,-12392021.0
675,-13069622.0
676,-10483361.0
677,-10876510.0
678,-11587487.0
679,-9977784.0
680,-11428980.0
681,-12771338.0
682,-12392083.0
683,-10949126.0
684,-11476490.0
685,-9510475.0
686,-11405826.0
687,-10874132.0
688,-11770178.0
689,-10071040.0
690,-10213429.0
691,-11223278.0
692,-11876357.0
693,-11438080.0
694,-9392496.0
695,-9218097.0
696,-13129388.0
697,-8829233.0
698,-10215289.0
699,-12833217.0
700,-11179398.0
701,-10348117.0
702,-10535594.0
703,-10568826.0
704,-10928176.0
705,-12251060.0
706,-11432657.0
707,-14063155.0
708,-11075165.0
709,-9886638.0
710,-12111095.0
711,-9702776.0
712,-10398490.0
713,-11554623.0
714,-10562648.0
715,-10118369.0
716,-12625977.0
717,-11766550.0
718,-10065666.0
719,-10428200.0
720,-11730412.0
721,-12509936.0
722,-9752152.0
723,-10284564.0
724,-12596263.0
725,-10466637.0
726,-12047091.0
727,-11815210.0
728,-9298881.0
729,-12254849.0
730,-9233314.0
731,-12934583.0
732,-9306444.0
733,-11889988.0
734,-10149569.0
735,-8775790.0
736,-10818106.0
737,-9644894.0
738,-11092529.0
739,-10098489.0
740,-12910598.0
741,-12547371.0
742,-11410012.0
743,-10607166.0
744,-9528213.0
745,-9829556.0
746,-10662120.0
747,-9953289.0
748,-9858266.0
749,-11719560.0
750,-10711138.0
751,-8331101.0
752,-10993939.0
753,-10291523.0
754,-10210336.0
755,-11471010.0
756,-9081662.0
757,-9461920.0
758,-10218414.0
759,-9175971.0
760,-11406452.0
761,-10005357.0
762,-10304502.0
763,-9313991.0
764,-12407794.0
765,-9906991.0
766,-10678186.0
767,-10995183.0
768,-11722970.0
769,-9926222.0
770,-10159613.0
771,-10411568.0
772,-10387750.0
773,-10144690.0
774,-9623665.0
775,-12087149.0
776,-11026303.0
777,-9858608.0
778,-9379505.0
779,-10086262.0
780,-10286454.0
781,-9364383.0
782,-11156719.0
783,-10676415.0
784,-10922875.0
785,-9910071.0
786,-10710297.0
787,-9142864.0
788,-8421601.0
789,-11203050.0
790,-8953128.0
791,-8770809.0
792,-9851569.0
793,-9496964.0
794,-10512383.0
795,-10426866.0
796,-9065705.0
797,-10769170.0
798,-10166268.0
799,-9314309.0
800,-9917721.0
801,-8960667.0
802,-11667495.0
803,-10097179.0
804,-9409048.0
805,-10937556.0
806,-8850718.0
807,-11584442.0
808,-10136756.0
809,-8903287.0
810,-8933799.0
811,-10674191.0
812,-10379991.0
813,-8015558.0
814,-10627943.0
815,-9374015.0
816,-9199899.0
817,-9039830.0
818,-10655822.0
819,-9936348.0
820,-10475545.0
821,-8893369.0
822,-8822594.0
823,-9293840.0
824,-9806261.0
825,-9405919.0
826,-11225321.0
827,-9077885.0
828,-9158587.0
829,-9862380.0
830,-11315703.0
831,-8743937.0
832,-9794489.0
833,-9735043.0
834,-10568444.0
835,-9183866.0
836,-8852723.0
837,-9079265.0
838,-9999418.0
839,-8618104.0
840,-9139407.0
841,-8738534.0
842,-11069378.0
843,-10558142.0
844,-10279169.0
845,-10585825.0
846,-8728839.0
847,-10046413.0
848,-9015811.0
849,-9899218.0
850,-10324292.0
851,-10481550.0
852,-10273950.0
853,-10782058.0
854,-9611945.0
855,-8150593.5
856,-11626234.0
857,-9398069.0
858,-10488924.0
859,-9129225.0
860,-9605913.0
861,-9136149.0
862,-9746182.0
863,-11064612.0
864,-9762721.0
865,-11957950.0
866,-8963495.0
867,-8243812.5
868,-9815313.0
869,-9112585.0
870,-11696826.0
871,-9188080.0
872,-8572738.0
873,-12102631.0
874,-8414416.0
875,-9548776.0
876,-10357560.0
877,-9320579.0
878,-12057437.0
879,-8842995.0
880,-10178191.0
881,-9827767.0
882,-9394730.0
883,-11089245.0
884,-9108614.0
885,-9041692.0
886,-7980347.0
887,-10094903.0
888,-9993838.0
889,-9647060.0
890,-9785499.0
891,-7398292.0
892,-8750747.0
893,-9514537.0
894,-8854774.0
895,-9118228.0
896,-8910683.0
897,-8572456.0
898,-12450422.0
899,-8683260.0
900,-9841075.0
901,-8920398.0
902,-8036798.0
903,-8717304.0
904,-9708627.0
905,-9557155.0
906,-8888342.0
907,-8567099.0
908,-8787510.0
909,-9539137.0
910,-8395002.0
911,-8597254.0
912,-7931087.0
913,-8872738.0
914,-7380159.0
915,-8570131.0
916,-10430639.0
917,-8825653.0
918,-10437203.0
919,-9129235.0
920,-8540724.0
921,-9007468.0
922,-8120203.5
923,-8215822.0
924,-7059900.5
925,-8908236.0
926,-8679599.0
927,-8763491.0
928,-9375192.0
929,-7768225.5
930,-9628863.0
931,-8544004.0
932,-7671587.0
933,-9713358.0
934,-10624141.0
935,-9673868.0
936,-7940240.0
937,-8843525.0
938,-8524712.0
939,-7408315.0
940,-8496921.0
941,-9551608.0
942,-8211574.0
943,-7980615.0
944,-7147905.5
945,-7358481.0
946,-9543510.0
947,-8088579.5
948,-7803466.5
949,-8848266.0
950,-9359298.0
951,-8387410.5
952,-8434750.0
953,-8580949.0
954,-8508871.0
955,-8497356.0
956,-8569672.0
957,-8857052.0
958,-7141844.0
959,-9123047.0
960,-8443809.0
961,-8276508.0
962,-10900306.0
963,-8285134.5
964,-8652284.0
965,-7578523.5
966,-9617839.0
967,-8391014.0
968,-10087510.0
969,-7801697.0
970,-10064822.0
971,-7506095.0
972,-8004757.5
973,-9441890.0
974,-9644659.0
975,-8368151.5
976,-9071716.0
977,-7154730.0
978,-8638411.0
979,-8927254.0
980,-7541251.0
981,-8023632.0
982,-9401003.0
983,-9201912.0
984,-7893223.5
985,-7964811.5
986,-6719902.5
987,-7694042.5
988,-10102039.0
989,-7597627.0
990,-9930980.0
991,-7555368.5
992,-7948908.5
993,-9236424.0
994,-8503476.0
995,-7908878.0
996,-7369002.5
997,-7140968.0
998,-7699539.0
999,-7328808.0
1000,-9040798.0
1001,-8192761.5
1002,-8107557.5
1003,-7431087.5
1004,-8850570.0
1005,-8018871.5
1006,-8720110.0
1007,-8449017.0
1008,-8706612.0
1009,-8502012.0
1010,-8958301.0
1011,-7101177.0
1012,-7721652.0
1013,-8507659.0
1014,-7492762.5
1015,-7805242.0
1016,-10734886.0
1017,-6272601.0
1018,-8039809.5
1019,-7812605.0
1020,-8684329.0
1021,-8578681.0
1022,-8733810.0
1023,-10190000.0
1024,-9142241.0
1025,-7773855.0
1026,-6647360.5
1027,-6024841.0
1028,-8385318.5
1029,-6648994.5
1030,-9339992.0
1031,-8441939.0
1032,-8141222.5
1033,-9440504.0
1034,-7535243.5
1035,-8294221.0
1036,-8574979.0
1037,-7582657.0
1038,-6867175.5
1039,-8215979.5
1040,-8040185.0
1041,-8936527.0
1042,-7808171.0
1043,-7620164.0
1044,-8279322.0
1045,-8361705.5
1046,-8493150.0
1047,-8812155.0
1048,-6233522.5
1049,-7516425.0
1050,-9374683.0
1051,-8852638.0
1052,-6876789.5
1053,-7738040.0
1054,-7534363.5
1055,-8029491.0
1056,-8683317.0
1057,-8009807.5
1058,-7543689.0
1059,-8052254.5
1060,-6821476.5
1061,-7721376.5
1062,-7574127.0
1063,-8045565.0
1064,-6830168.5
1065,-8552829.0
1066,-7393222.5
1067,-8115935.0
1068,-5567084.5
1069,-8385869.0
1070,-8180889.0
1071,-7462298.5
1072,-6840328.5
1073,-8108812.5
1074,-8000483.5
1075,-7106652.0
1076,-7351656.5
1077,-7483139.0
1078,-8205551.5
1079,-9234247.0
1080,-7052199.5
1081,-9626944.0
1082,-6768634.0
1083,-7487836.5
1084,-7042760.0
1085,-7025122.0
1086,-7671903.5
